agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Mcminnville Police Department,2016,Tennessee,13789,TN0890100,56,251,95,93,88,35,18,199,114,1,18,93,123,5,0,0,1,88,2,36,3,24,43,1,11,0,16,4,0,28,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,3,1,0
Mcminnville Police Department,2015,Tennessee,13622,TN0890100,28,234,90,110,105,29,7,148,3,2,15,218,119,6,0,0,2,49,2,29,7,12,38,6,13,0,15,3,0,27,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2014,Tennessee,13683,TN0890100,24,136,102,122,100,20,13,134,2,2,11,228,89,7,0,0,0,62,0,28,1,9,25,3,19,0,33,2,3,12,1,2,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2013,Tennessee,13595,TN0890100,50,198,65,112,112,27,28,133,42,9,10,143,130,11,0,0,0,72,0,39,5,8,24,0,15,0,30,1,4,21,0,2,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2012,Tennessee,13746,TN0890100,60,238,78,136,186,40,30,175,110,1,14,116,162,8,2,0,0,85,1,77,8,14,33,6,24,4,68,0,10,36,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2011,Tennessee,13728,TN0890100,72,309,59,137,183,30,33,165,116,4,6,155,96,5,0,0,1,77,0,101,11,12,49,3,28,2,51,2,12,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2010,Tennessee,13647,TN0890100,88,363,79,111,233,34,30,154,87,0,7,132,62,9,1,1,0,66,0,99,10,14,41,0,16,3,43,4,10,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2009,Tennessee,13318,TN0890100,89,268,66,123,198,39,55,146,104,4,5,128,121,9,1,0,0,39,2,75,6,13,39,3,26,4,38,1,12,20,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2008,Tennessee,13251,TN0890100,78,260,52,109,210,40,62,138,139,6,12,113,86,6,1,3,0,25,0,65,10,5,46,0,18,5,36,1,14,27,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Mcminnville Police Department,2007,Tennessee,13378,TN0890100,71,256,73,117,200,26,62,105,144,5,8,113,62,10,0,1,2,29,0,55,7,13,38,3,11,5,36,2,6,23,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
