agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Belle Meade Police Department,2016,Tennessee,3021,TN0190300,13,8,0,6,12,0,1,7,9,0,0,1,0,0,2,0,0,4,0,1,0,0,0,0,2,1,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Belle Meade Police Department,2015,Tennessee,3042,TN0190300,10,0,0,15,11,1,0,10,8,0,0,5,0,0,0,0,0,4,0,1,0,0,1,0,5,0,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2014,Tennessee,3005,TN0190300,13,2,0,10,13,1,0,4,4,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,2,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2013,Tennessee,2999,TN0190300,11,3,0,19,4,1,0,1,5,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2012,Tennessee,2978,TN0190300,13,3,0,11,3,0,1,2,9,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2011,Tennessee,2938,TN0190300,38,0,0,8,16,0,0,4,1,0,0,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2010,Tennessee,3572,TN0190300,17,1,0,9,8,0,0,1,7,0,0,6,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2009,Tennessee,3513,TN0190300,10,0,0,8,15,1,1,4,5,0,0,6,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2008,Tennessee,3454,TN0190300,4,2,1,7,7,1,1,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2007,Tennessee,3170,TN0190300,7,2,1,17,14,1,0,9,5,0,0,6,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2006,Tennessee,3139,TN0190300,3,1,0,2,12,0,0,15,2,0,0,7,0,0,0,0,0,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2005,Tennessee,3089,TN0190300,3,3,1,4,9,4,1,8,2,0,0,13,0,0,0,0,0,1,0,4,0,2,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2004,Tennessee,3036,TN0190300,17,3,1,3,23,3,2,6,7,0,0,11,0,0,0,0,0,7,0,9,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2003,Tennessee,2997,TN0190300,19,1,0,5,20,3,0,10,2,0,0,12,0,0,0,0,0,5,0,4,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2002,Tennessee,2999,TN0190300,18,2,0,5,20,2,0,4,14,0,1,17,0,0,0,0,0,4,0,7,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2001,Tennessee,2969,TN0190300,18,0,3,10,10,0,0,3,5,0,0,16,0,0,0,0,0,2,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,2000,Tennessee,0,TN0190300,23,3,1,17,13,0,0,5,15,0,0,14,0,0,0,0,0,2,0,6,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Meade Police Department,1999,Tennessee,2780,TN0190300,27,3,1,14,24,4,1,1,16,0,0,20,2,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
