agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Page County Sheriff's Office,2016,Virginia,14730,VA0690000,8,41,9,39,48,8,6,105,71,0,4,15,5,1,1,0,4,22,2,1,0,14,6,8,10,3,8,0,6,1,0,3,0,0,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2015,Virginia,14886,VA0690000,11,53,7,24,47,5,2,110,63,0,5,9,2,0,0,0,0,35,1,4,1,16,9,3,14,1,7,1,3,1,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2014,Virginia,14911,VA0690000,13,34,7,43,67,11,3,147,78,0,3,14,6,3,0,1,1,34,3,2,3,12,6,4,9,1,7,1,5,1,0,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2013,Virginia,15021,VA0690000,31,49,4,58,67,12,4,171,90,1,4,22,5,1,0,0,2,49,0,2,4,6,2,1,3,0,13,1,5,0,0,6,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2012,Virginia,15196,VA0690000,35,55,10,65,87,6,6,111,101,0,5,16,6,4,0,0,4,41,2,10,2,5,5,11,14,3,13,0,5,0,0,13,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2011,Virginia,15266,VA0690000,20,63,6,61,93,3,5,113,109,0,4,19,1,1,0,0,1,48,0,6,6,5,10,7,9,3,13,2,6,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2010,Virginia,15600,VA0690000,20,62,10,72,95,14,5,48,103,0,5,25,5,0,0,0,0,18,1,10,4,7,11,4,17,2,14,1,9,2,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2009,Virginia,16105,VA0690000,27,72,14,73,115,27,7,21,103,1,6,25,7,1,0,1,5,7,0,5,5,6,9,7,16,1,18,1,15,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2008,Virginia,16124,VA0690000,28,56,14,89,123,15,8,17,129,0,6,15,4,0,0,0,3,10,0,2,1,8,5,3,11,2,30,1,10,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2007,Virginia,16091,VA0690000,5,72,13,95,135,10,1,41,179,0,12,5,3,1,0,0,2,4,0,5,5,12,7,7,7,2,28,2,10,4,0,1,0,0,0,1,0,0,2,0,10,0,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2006,Virginia,15923,VA0690000,3,79,13,106,195,16,5,37,223,0,6,6,2,1,0,0,6,12,1,17,4,19,37,6,10,0,45,2,9,0,0,8,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2005,Virginia,15866,VA0690000,11,71,14,81,187,14,1,32,195,0,2,0,0,1,0,0,6,9,0,5,2,18,9,6,1,0,21,2,13,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2004,Virginia,15636,VA0690000,0,50,10,25,56,4,0,19,77,0,3,0,1,1,0,0,1,4,1,0,2,15,8,2,3,0,24,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2003,Virginia,15462,VA0690000,0,38,7,25,80,3,0,12,95,0,5,0,1,1,0,0,4,0,0,2,2,8,11,4,0,0,10,2,5,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2002,Virginia,15561,VA0690000,3,39,9,74,137,15,1,14,143,2,9,7,2,0,0,0,0,3,0,3,2,11,5,4,2,3,29,0,13,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2001,Virginia,15336,VA0690000,11,36,12,92,205,15,0,21,128,1,3,21,0,0,0,0,3,9,0,5,2,12,4,4,2,2,6,0,7,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Page County Sheriff's Office,2000,Virginia,0,VA0690000,6,20,17,29,93,6,1,11,69,1,3,13,0,1,0,1,2,4,0,1,1,6,6,8,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
