agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Williams County Sheriff's Office,2016,North Dakota,5264,ND0530000,4,29,14,56,71,43,2,140,152,0,3,2,1,0,0,0,1,114,0,14,1,14,3,0,2,10,6,0,9,8,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0
Williams County Sheriff's Office,2015,North Dakota,6021,ND0530000,27,57,21,73,126,98,5,125,210,1,1,13,1,2,0,0,0,87,0,15,1,27,4,3,3,14,9,0,4,7,9,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2014,North Dakota,7447,ND0530000,36,63,30,69,117,72,9,124,223,0,4,19,1,3,0,1,0,117,0,29,1,26,11,0,9,16,4,3,4,4,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2013,North Dakota,7647,ND0530000,43,63,29,72,126,91,5,110,199,0,3,28,1,0,0,1,2,98,2,16,1,26,5,2,5,7,5,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2012,North Dakota,7193,ND0530000,32,71,40,48,120,50,6,150,135,0,6,25,0,0,0,0,2,128,1,22,2,14,5,2,6,0,4,1,2,1,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2011,North Dakota,7812,ND0530000,21,34,16,17,64,29,6,125,70,0,3,21,0,0,0,0,0,109,0,10,1,12,5,2,7,1,2,1,2,1,0,1,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2010,North Dakota,7748,ND0530000,11,22,6,21,44,16,2,69,31,0,1,10,1,0,0,0,0,64,0,6,1,1,2,0,3,0,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2009,North Dakota,7357,ND0530000,5,22,8,19,45,10,0,37,19,0,2,8,0,0,0,0,0,43,0,8,0,1,0,0,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2008,North Dakota,7188,ND0530000,11,21,10,18,73,12,5,46,29,0,2,9,1,0,0,0,0,54,0,4,0,1,0,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2007,North Dakota,7274,ND0530000,9,18,4,18,51,13,2,67,28,0,0,3,3,1,0,0,0,46,0,2,0,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2006,North Dakota,7080,ND0530000,14,17,2,13,57,17,2,42,33,0,1,9,0,0,1,0,0,49,1,6,0,1,1,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2005,North Dakota,7113,ND0530000,12,23,0,24,70,9,1,42,24,0,2,10,0,0,0,0,0,63,0,5,0,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2004,North Dakota,7098,ND0530000,5,7,2,18,58,7,1,45,24,5,0,12,2,0,0,0,0,76,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2003,North Dakota,7166,ND0530000,11,12,1,11,46,5,0,38,20,0,2,4,2,0,0,0,0,79,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2002,North Dakota,7158,ND0530000,0,5,0,2,1,0,0,48,1,0,0,1,1,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2001,North Dakota,7161,ND0530000,14,14,0,29,82,9,5,35,39,0,2,14,0,0,0,0,0,57,0,7,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,2000,North Dakota,0,ND0530000,10,26,0,22,55,12,2,31,27,1,0,8,0,0,0,0,0,66,0,8,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1999,North Dakota,7648,ND0530000,9,24,5,28,79,8,5,38,23,1,1,9,0,0,0,0,1,35,0,2,0,3,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1998,North Dakota,7708,ND0530000,8,16,0,25,72,11,4,91,27,2,1,17,0,0,0,0,1,43,0,4,0,3,3,0,0,3,0,0,4,0,1,0,0,2,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1997,North Dakota,7731,ND0530000,25,24,0,33,72,3,3,72,34,0,1,14,0,0,0,1,0,21,0,4,0,4,3,0,0,3,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1996,North Dakota,7768,ND0530000,26,24,3,44,116,12,13,1,44,0,0,6,1,1,0,0,0,3,0,5,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,76,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1995,North Dakota,7732,ND0530000,3,23,1,32,61,7,5,1,29,0,1,1,0,0,0,0,0,1,0,2,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Williams County Sheriff's Office,1994,North Dakota,7828,ND0530000,19,28,1,45,96,9,13,8,54,0,1,4,1,0,0,0,0,4,0,6,0,1,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
