agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Twin Falls Police Department,2016,Idaho,48083,ID0420200,192,403,99,214,342,97,23,417,198,0,29,101,287,10,0,3,0,120,5,43,2,45,41,6,44,27,33,4,52,31,2,5,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2015,Idaho,47048,ID0420200,256,459,89,261,441,61,37,458,342,1,31,162,323,9,0,1,0,233,3,72,2,51,27,11,67,28,47,12,48,36,0,15,0,12,0,0,0,0,5,0,3,3,2,1,0,0,0,0,0,0,0,0
Twin Falls Police Department,2014,Idaho,46358,ID0420200,203,432,69,290,425,65,44,420,431,0,15,126,340,22,0,5,1,200,2,89,6,34,24,3,43,38,40,12,52,27,4,9,0,11,0,1,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2013,Idaho,45378,ID0420200,223,433,72,199,396,54,73,447,414,0,19,66,318,10,0,2,0,242,0,71,2,49,56,7,34,25,31,14,42,36,0,9,0,1,0,0,0,0,5,0,1,7,1,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2012,Idaho,44866,ID0420200,179,476,115,216,516,55,24,339,421,0,22,59,346,17,0,2,0,143,0,100,5,67,48,4,50,18,35,22,54,48,3,18,0,4,0,0,0,0,7,1,2,0,3,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2011,Idaho,44613,ID0420200,287,437,75,236,616,57,45,421,451,1,21,71,375,15,0,1,0,206,2,59,4,52,74,3,37,32,41,16,52,46,0,44,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2010,Idaho,43434,ID0420200,264,447,90,222,537,51,63,373,412,2,22,78,309,13,1,1,0,204,1,78,6,46,40,6,29,22,50,23,69,20,1,17,0,0,1,0,0,0,9,0,3,0,1,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2009,Idaho,43095,ID0420200,225,453,106,240,591,48,44,376,363,1,29,92,411,5,1,0,0,207,0,75,2,49,73,12,26,24,31,15,74,43,0,18,0,0,0,0,0,0,16,0,3,0,2,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2008,Idaho,42417,ID0420200,262,507,92,287,543,83,67,327,497,1,29,60,357,11,1,2,0,253,1,87,10,47,87,14,45,30,65,13,43,24,1,13,0,0,0,1,0,0,12,1,1,0,2,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2007,Idaho,41236,ID0420200,246,434,98,298,608,82,112,283,477,0,20,52,307,14,0,1,2,241,3,118,11,47,64,11,39,20,73,12,59,41,0,4,0,1,0,0,0,0,14,1,2,0,1,0,0,0,0,0,0,0,0,0
Twin Falls Police Department,2006,Idaho,39640,ID0420200,371,492,84,360,680,109,163,267,476,1,23,94,301,20,1,2,0,265,0,104,3,47,86,13,21,37,54,10,34,51,0,5,0,0,1,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0
