agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Sp: Dickinson County,2016,Michigan,0,MI2202200,4,38,3,13,13,6,1,73,23,0,6,7,0,0,0,0,1,0,0,5,2,5,1,1,0,1,4,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2015,Michigan,0,MI2202200,4,17,4,17,13,5,0,60,6,0,4,1,0,0,0,0,2,0,1,0,1,5,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2014,Michigan,0,MI2202200,1,19,4,12,13,4,1,54,7,0,4,2,0,0,0,0,1,0,0,9,1,2,0,0,0,1,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2013,Michigan,0,MI2202200,0,23,1,15,24,4,1,43,25,1,8,5,0,0,0,0,2,0,0,4,2,9,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2012,Michigan,0,MI2202200,0,19,3,8,18,2,0,26,15,0,6,2,0,0,0,0,2,0,0,5,0,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2011,Michigan,0,MI2202200,3,20,5,30,18,1,0,21,17,0,3,4,2,0,0,0,1,0,0,6,0,3,0,1,2,0,1,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2010,Michigan,0,MI2202200,1,13,3,22,23,4,0,21,27,0,4,4,2,0,0,0,1,0,0,3,3,4,0,0,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2009,Michigan,0,MI2202200,1,17,0,28,33,3,1,24,17,0,9,6,1,0,0,0,2,8,0,3,6,2,0,0,2,1,8,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2008,Michigan,0,MI2202200,3,20,1,15,13,0,2,22,17,0,11,7,1,0,1,1,2,12,0,3,1,2,0,1,1,1,6,0,5,3,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2007,Michigan,0,MI2202200,2,16,1,18,10,3,2,53,19,0,1,8,0,0,0,0,0,21,0,6,3,3,0,0,4,0,2,0,3,6,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2006,Michigan,0,MI2202200,1,19,6,9,7,1,0,41,5,1,7,6,4,0,0,0,1,18,0,3,3,6,1,0,1,1,4,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2005,Michigan,0,MI2202200,2,13,3,11,17,2,1,31,16,0,4,6,0,0,0,0,1,16,0,1,2,1,2,1,1,0,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2004,Michigan,0,MI2202200,2,13,3,9,19,4,4,41,12,0,9,8,0,0,0,0,1,20,1,3,1,4,0,1,2,1,6,0,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2003,Michigan,0,MI2202200,4,21,1,29,19,4,1,44,11,0,2,6,0,0,0,0,1,17,0,2,2,1,1,1,1,1,6,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2002,Michigan,0,MI2202200,3,20,1,24,15,4,0,38,17,1,8,7,0,0,0,0,4,19,0,3,1,4,2,2,4,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2001,Michigan,0,MI2202200,4,25,1,16,21,6,0,74,13,0,5,9,0,0,3,0,0,32,0,3,0,9,0,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,2000,Michigan,0,MI2202200,4,31,2,9,28,5,5,71,18,0,2,4,0,0,0,0,0,23,0,4,1,6,0,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,1999,Michigan,0,MI2202200,1,16,2,16,24,3,1,38,17,0,6,2,0,0,0,0,4,15,0,4,1,0,2,3,1,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sp: Dickinson County,1998,Michigan,0,MI2202200,8,14,2,19,18,3,3,31,12,0,1,4,0,0,0,0,0,12,0,1,0,1,1,2,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
