agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Commerce City Police Department,2016,Colorado,55341,CO0010300,240,326,115,228,806,420,187,199,355,2,44,146,244,41,0,2,6,120,0,29,12,41,76,11,80,79,26,31,23,104,0,0,1,5,0,2,0,0,1,1,2,0,9,3,0,0,0,0,0,0,0,0
Commerce City Police Department,2015,Colorado,53261,CO0010300,272,311,125,215,723,275,136,189,321,6,43,153,394,25,3,3,3,132,0,23,16,68,72,15,71,57,10,26,24,117,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2014,Colorado,50754,CO0010300,294,323,112,231,755,187,110,214,283,8,42,134,415,17,2,1,4,138,1,18,11,47,41,9,75,25,15,36,15,100,0,0,2,0,0,1,0,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2013,Colorado,49200,CO0010300,221,253,76,259,881,182,49,235,341,5,25,89,427,21,1,2,4,175,1,17,9,54,48,7,51,44,9,15,16,126,0,1,0,0,0,1,0,0,4,1,2,0,5,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2012,Colorado,47590,CO0010300,198,224,92,281,728,124,105,284,318,10,25,76,311,18,0,3,5,180,6,18,18,49,51,6,56,50,16,21,18,112,2,0,2,4,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2011,Colorado,46713,CO0010300,171,245,77,239,789,116,125,287,291,5,34,115,182,23,1,2,4,171,1,14,13,46,70,6,62,44,15,24,26,140,1,1,0,1,0,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2010,Colorado,46771,CO0010300,274,230,71,230,1160,147,94,325,272,4,21,129,216,12,4,1,4,224,0,11,7,45,76,7,54,40,14,24,16,68,0,0,0,5,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2009,Colorado,45914,CO0010300,199,251,75,260,1524,173,104,254,160,5,22,116,258,18,2,1,1,227,1,13,13,47,72,6,41,47,20,26,23,94,1,0,1,21,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2008,Colorado,44451,CO0010300,252,219,95,284,2129,192,74,243,234,6,23,140,222,18,5,9,3,191,2,15,10,53,68,9,61,48,18,26,23,69,0,2,0,11,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Commerce City Police Department,2007,Colorado,42386,CO0010300,170,241,86,381,2180,217,151,173,270,12,13,110,246,29,5,4,6,140,4,10,17,54,64,6,40,44,20,20,28,58,1,0,0,13,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
