agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Smithfield Police Department,2016,Rhode Island,21660,RI0041100,2,49,10,30,66,12,0,81,94,0,1,0,72,1,0,0,0,1,0,1,5,6,7,2,15,1,14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2015,Rhode Island,21536,RI0041100,3,60,5,37,82,6,0,69,110,0,4,0,86,2,0,0,0,0,0,2,9,4,5,0,9,2,15,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2014,Rhode Island,21482,RI0041100,6,66,5,34,75,6,3,94,107,0,2,1,56,0,0,0,0,0,0,6,13,3,4,1,13,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2013,Rhode Island,21490,RI0041100,6,67,13,50,96,13,5,76,105,0,0,0,45,2,0,0,0,0,0,1,9,6,8,3,11,5,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2012,Rhode Island,21411,RI0041100,14,65,11,37,93,18,4,58,154,0,1,0,70,0,0,0,1,0,0,0,7,1,5,2,14,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2011,Rhode Island,21404,RI0041100,8,66,12,45,113,9,0,68,153,0,1,3,67,3,0,0,1,0,0,1,6,8,6,5,8,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2010,Rhode Island,21242,RI0041100,1,80,5,34,123,17,0,59,158,0,1,3,79,2,0,0,1,0,0,0,8,4,4,4,7,7,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2009,Rhode Island,21289,RI0041100,0,93,9,30,117,13,0,60,155,0,3,0,96,2,0,0,0,0,0,1,6,5,5,3,9,4,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2008,Rhode Island,21198,RI0041100,0,90,5,33,125,13,0,75,165,0,3,1,82,0,0,0,0,0,1,3,4,8,2,4,16,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2007,Rhode Island,21495,RI0041100,0,88,7,44,120,19,1,83,178,0,3,2,48,0,0,0,0,0,0,3,13,4,5,4,6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2006,Rhode Island,21632,RI0041100,1,76,11,33,136,17,1,57,170,0,3,1,35,2,0,1,0,0,0,1,9,4,6,4,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield Police Department,2005,Rhode Island,21721,RI0041100,1,37,10,32,146,18,0,57,154,0,2,0,45,2,0,0,0,0,0,5,7,6,5,2,12,0,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
