agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Eureka Springs Police Department,2016,Arkansas,2084,AR0080200,14,40,9,34,36,14,2,39,75,0,2,19,7,2,0,4,1,37,0,29,0,2,7,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2015,Arkansas,2088,AR0080200,6,28,4,31,31,4,0,28,46,0,3,15,1,2,0,6,0,27,0,19,0,3,6,1,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2014,Arkansas,2099,AR0080200,6,27,6,20,36,3,1,26,56,0,0,9,1,2,0,7,0,3,0,21,0,3,10,0,6,0,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2013,Arkansas,NA,AR0080200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eureka Springs Police Department,2012,Arkansas,2082,AR0080200,5,29,2,22,31,3,1,17,63,0,2,8,5,1,1,0,0,10,0,12,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2011,Arkansas,2089,AR0080200,7,32,5,22,28,4,2,18,42,0,1,32,4,0,0,1,0,12,0,10,0,1,2,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2010,Arkansas,2402,AR0080200,19,34,4,41,20,2,2,15,41,1,1,35,6,0,0,3,0,5,1,17,0,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2009,Arkansas,2361,AR0080200,2,37,4,36,31,3,0,17,53,0,1,9,5,0,0,2,0,6,1,16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2008,Arkansas,2356,AR0080200,6,25,3,24,38,5,0,4,69,1,1,17,3,1,0,1,0,0,0,11,0,2,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2007,Arkansas,2369,AR0080200,3,26,4,24,24,4,0,13,77,3,1,22,4,1,0,2,0,7,0,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2006,Arkansas,2377,AR0080200,7,15,14,20,31,0,1,6,23,1,0,38,4,1,1,0,0,4,0,15,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2005,Arkansas,2352,AR0080200,0,16,3,13,16,2,0,14,37,0,1,9,3,0,0,2,0,2,0,4,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs Police Department,2004,Arkansas,2331,AR0080200,0,22,5,37,34,10,0,17,101,1,0,0,8,2,0,0,0,2,0,7,0,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
