agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Holdrege Police Dept,2016,Nebraska,5575,NB0690100,25,50,4,10,48,6,3,35,39,2,1,36,10,2,0,0,0,16,0,8,0,0,3,0,5,0,3,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2015,Nebraska,5512,NB0690100,33,40,6,12,48,4,3,28,41,2,3,28,8,0,0,0,0,21,0,4,0,1,5,0,0,3,4,1,7,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2014,Nebraska,5536,NB0690100,19,51,0,41,53,4,1,33,39,0,2,17,11,1,0,0,0,23,0,1,0,4,9,0,4,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2013,Nebraska,5548,NB0690100,10,70,3,28,71,4,5,18,39,2,3,23,12,0,0,0,0,13,0,1,0,1,3,0,1,3,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2012,Nebraska,5531,NB0690100,24,43,2,10,51,5,2,19,43,0,1,33,5,0,0,0,0,17,0,7,0,0,1,0,7,0,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2011,Nebraska,5544,NB0690100,12,42,5,19,98,3,2,24,51,2,2,24,11,0,0,0,1,21,0,7,0,0,2,0,5,2,3,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2010,Nebraska,5128,NB0690100,26,66,3,18,68,1,5,17,23,0,1,33,6,0,0,0,0,14,0,9,0,1,5,1,6,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2009,Nebraska,5122,NB0690100,19,52,2,13,85,6,3,30,40,1,1,24,10,1,0,0,0,18,0,8,0,1,2,0,6,3,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2008,Nebraska,5116,NB0690100,18,46,2,10,89,2,1,25,43,0,2,34,9,3,0,0,0,16,0,6,0,0,3,0,7,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2007,Nebraska,5281,NB0690100,21,66,5,22,87,8,0,32,40,1,4,30,15,0,0,0,0,23,0,14,1,3,6,3,3,1,3,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2006,Nebraska,5378,NB0690100,22,71,3,18,110,7,10,21,43,0,5,33,14,0,0,1,0,13,0,15,1,3,6,1,5,2,8,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2005,Nebraska,5517,NB0690100,30,76,3,19,122,12,4,17,54,5,5,34,3,0,0,0,0,12,0,21,0,1,9,1,4,0,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2004,Nebraska,5546,NB0690100,32,62,1,28,126,7,5,19,70,2,2,36,12,0,0,0,1,18,0,15,0,1,3,2,2,0,2,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Holdrege Police Dept,2003,Nebraska,5545,NB0690100,43,65,2,35,183,14,0,32,68,3,1,51,9,0,0,0,0,23,0,12,1,5,11,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
