agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Alexandria Police Department,2016,Virginia,155319,VA0990000,707,1222,121,192,1076,298,166,592,681,2,13,550,357,147,13,9,5,107,10,204,38,53,89,9,161,55,267,28,10,365,5,8,0,2,0,5,1,0,0,0,4,0,10,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2015,Virginia,152710,VA0990000,665,1215,127,238,1080,274,153,590,657,6,18,592,383,146,22,5,2,124,4,186,64,53,81,5,165,56,238,31,10,420,10,4,0,4,0,4,1,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2014,Virginia,151065,VA0990000,597,1017,108,264,1046,285,166,592,733,3,18,651,439,149,22,5,7,134,6,199,64,62,79,11,124,63,199,18,6,232,67,0,0,9,0,0,2,0,0,0,4,4,7,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2013,Virginia,148519,VA0990000,742,906,97,264,1106,305,209,526,703,3,16,598,314,128,17,5,6,105,5,145,55,45,67,13,137,66,153,13,11,158,9,0,0,10,0,0,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2012,Virginia,145892,VA0990000,677,903,83,290,1148,340,235,520,715,0,11,545,334,157,23,5,1,93,0,187,61,39,58,8,133,85,133,17,2,101,2,4,0,15,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2011,Virginia,141638,VA0990000,827,959,102,327,1280,383,314,512,582,3,19,504,421,131,12,8,3,76,1,189,48,37,58,6,156,114,125,29,4,70,9,5,0,20,0,1,1,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2010,Virginia,152801,VA0990000,760,1049,116,332,1404,313,492,440,595,5,23,477,494,130,20,9,5,43,2,181,51,52,77,8,197,108,118,25,9,85,3,2,0,9,0,0,5,1,2,0,5,3,1,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2009,Virginia,146145,VA0990000,631,1001,118,348,1658,363,567,448,608,9,17,462,497,156,14,15,2,24,6,180,66,38,55,4,149,86,116,17,9,94,0,1,0,29,0,3,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Alexandria Police Department,2008,Virginia,140891,VA0990000,825,1071,135,316,1875,384,271,442,630,17,33,494,528,157,16,9,7,13,4,215,81,51,52,6,109,155,107,30,6,93,1,1,0,21,0,2,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2007,Virginia,137812,VA0990000,715,999,156,396,1783,376,187,470,758,14,20,454,488,164,24,16,6,33,6,207,105,83,84,5,97,118,127,20,10,156,1,2,0,20,6,2,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2006,Virginia,136686,VA0990000,648,1015,179,393,1505,403,225,462,766,14,24,402,467,211,29,9,3,52,5,200,100,105,86,7,122,108,151,20,6,154,0,1,0,13,1,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2005,Virginia,130056,VA0990000,735,1076,203,375,1368,515,242,382,738,20,25,366,607,202,22,10,4,55,4,270,96,68,88,11,148,134,147,15,6,125,0,0,0,18,0,2,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2004,Virginia,130206,VA0990000,671,964,173,375,1473,597,361,224,741,20,35,343,470,168,18,12,7,45,2,237,75,40,77,12,136,123,169,15,6,136,0,0,0,3,0,3,6,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2003,Virginia,132468,VA0990000,1055,1038,186,432,1913,642,643,394,995,33,28,333,564,173,23,18,2,74,3,267,82,56,97,21,165,11,151,22,11,120,1,0,0,3,0,3,5,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2002,Virginia,132180,VA0990000,1126,980,185,495,2219,793,758,360,1294,27,20,326,602,185,29,9,8,67,2,332,77,57,116,16,137,19,146,16,10,90,0,1,0,13,0,1,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0
Alexandria Police Department,2001,Virginia,130262,VA0990000,1278,915,189,583,2636,722,1107,360,1398,33,30,537,506,162,26,12,1,55,3,403,75,37,137,20,128,11,159,16,5,61,2,1,0,7,0,1,6,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2000,Virginia,0,VA0990000,1164,1048,135,523,2010,719,669,348,1349,12,19,503,502,147,23,9,4,41,0,294,66,44,57,12,92,19,89,22,5,13,0,2,1,7,0,0,4,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0
