agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Johnston Police Department,2016,Rhode Island,29322,RI0040500,78,117,27,67,131,48,50,27,164,0,5,13,44,7,0,1,2,0,1,12,4,19,8,2,17,11,45,2,4,4,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
Johnston Police Department,2015,Rhode Island,29247,RI0040500,62,101,27,89,114,32,49,21,118,1,3,30,28,9,0,0,0,0,0,9,8,20,10,3,17,13,44,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Johnston Police Department,2014,Rhode Island,29216,RI0040500,52,128,31,85,135,42,27,24,111,0,2,48,24,3,2,0,0,0,0,17,12,14,12,2,16,19,27,0,6,6,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2013,Rhode Island,29068,RI0040500,108,110,15,125,173,44,39,28,182,0,3,48,28,4,0,0,4,0,1,11,8,8,11,7,18,16,31,1,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2012,Rhode Island,28743,RI0040500,79,124,26,100,191,61,45,42,191,0,3,38,21,8,0,0,1,1,1,8,7,14,14,7,20,31,37,2,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2011,Rhode Island,28734,RI0040500,111,159,22,120,206,51,38,63,179,0,5,27,44,10,0,1,3,1,0,15,6,12,7,8,13,14,23,0,5,4,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2010,Rhode Island,28623,RI0040500,107,184,21,128,250,50,49,75,186,0,3,42,33,10,2,1,1,0,0,17,2,16,4,5,14,19,21,1,5,2,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2009,Rhode Island,28617,RI0040500,117,127,20,123,249,43,71,44,193,1,6,40,32,6,0,0,0,0,0,20,5,10,6,4,15,23,15,1,8,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2008,Rhode Island,28515,RI0040500,138,160,18,94,270,63,64,35,220,0,6,22,32,5,1,0,0,0,0,25,6,12,7,5,18,28,27,1,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2007,Rhode Island,28585,RI0040500,97,126,12,107,349,58,75,55,194,0,2,41,38,9,0,0,0,0,0,26,6,9,5,4,26,30,33,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2006,Rhode Island,28931,RI0040500,88,135,19,96,345,76,87,63,213,0,4,39,35,8,0,1,0,0,0,28,7,5,7,6,21,47,17,0,7,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Johnston Police Department,2005,Rhode Island,29179,RI0040500,111,147,26,93,324,81,103,70,255,0,4,49,45,4,0,0,1,1,0,37,11,7,7,13,17,22,22,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
