agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Millersburg Police Department,2016,Ohio,3174,OH0380100,0,30,0,4,48,1,0,3,55,0,0,0,31,3,0,0,0,3,0,13,0,2,1,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2015,Ohio,NA,OH0380100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millersburg Police Department,2014,Ohio,NA,OH0380100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millersburg Police Department,2013,Ohio,3084,OH0380100,0,55,1,7,34,4,0,7,78,0,1,0,43,1,0,0,0,2,0,8,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2012,Ohio,3052,OH0380100,1,32,1,9,41,1,0,4,72,0,2,0,36,0,0,0,0,2,0,17,0,1,4,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2011,Ohio,3027,OH0380100,0,32,1,4,14,2,0,15,58,0,4,0,16,0,0,0,0,7,0,6,0,1,25,1,3,0,5,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2010,Ohio,3675,OH0380100,0,52,1,8,40,2,0,2,33,0,1,1,20,1,0,0,0,0,0,19,0,0,25,0,2,0,6,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2009,Ohio,3636,OH0380100,5,43,1,15,26,1,1,0,55,0,2,0,22,0,0,0,0,1,0,7,0,1,7,0,2,0,4,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2008,Ohio,3614,OH0380100,2,47,3,13,25,0,0,4,50,0,1,0,10,0,0,0,0,0,0,15,0,3,3,1,0,2,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2007,Ohio,3610,OH0380100,4,48,3,16,41,0,0,0,54,0,1,0,12,0,0,0,0,0,0,14,0,0,3,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2006,Ohio,3586,OH0380100,5,38,3,16,34,0,1,1,55,0,2,3,8,0,0,0,0,0,0,17,0,1,10,0,2,0,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millersburg Police Department,2005,Ohio,3567,OH0380100,15,27,4,14,42,5,1,1,27,0,0,15,6,0,0,6,0,3,0,46,0,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
