agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
University of Arkansas - Little Rock Dept of Publi,2016,Arkansas,0,AR0600500,13,6,1,2,11,4,0,3,38,1,0,29,0,0,0,1,0,5,0,7,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2015,Arkansas,0,AR0600500,10,9,2,1,18,0,6,3,37,0,1,32,1,3,1,0,0,1,0,4,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2014,Arkansas,0,AR0600500,23,10,6,12,17,5,7,6,41,0,0,51,3,2,0,0,0,2,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2013,Arkansas,0,AR0600500,26,7,1,34,26,5,4,23,20,0,0,42,15,1,0,0,0,10,0,5,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2012,Arkansas,0,AR0600500,16,14,5,39,24,3,4,95,37,0,0,66,11,4,0,1,0,26,0,18,0,15,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2011,Arkansas,0,AR0600500,43,11,2,73,27,9,4,78,39,0,2,67,14,3,0,2,0,24,0,12,0,19,8,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2010,Arkansas,0,AR0600500,31,15,2,43,24,7,5,44,32,1,1,33,14,1,1,0,0,5,0,7,0,5,9,0,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2009,Arkansas,0,AR0600500,41,6,4,62,31,2,3,53,32,0,0,52,18,5,0,2,0,12,0,14,0,7,7,0,6,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2008,Arkansas,0,AR0600500,47,5,1,87,28,3,8,36,41,0,2,55,12,5,2,2,0,10,0,17,0,8,14,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2007,Arkansas,0,AR0600500,39,6,4,82,39,5,2,35,57,0,0,53,29,9,0,2,0,5,0,11,0,10,9,0,4,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2006,Arkansas,0,AR0600500,40,9,5,97,34,12,19,20,30,1,0,65,10,7,0,2,0,2,0,5,0,7,21,0,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2005,Arkansas,0,AR0600500,26,7,7,76,16,15,13,12,26,0,2,63,7,1,0,0,0,1,0,8,0,6,9,0,1,8,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Arkansas - Little Rock Dept of Publi,2004,Arkansas,0,AR0600500,15,6,5,54,21,6,14,6,41,2,0,63,3,2,0,0,0,1,0,8,0,2,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
