agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Adrian Police Department,2015,Michigan,20762,MI4620200,39,184,43,77,94,15,4,83,104,0,11,49,68,8,1,0,7,10,0,11,5,5,7,7,13,0,24,1,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2014,Michigan,20789,MI4620200,36,186,24,102,117,10,4,55,132,0,12,75,90,8,1,1,2,4,0,20,5,7,7,2,14,0,31,2,16,16,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Adrian Police Department,2013,Michigan,NA,MI4620200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adrian Police Department,2012,Michigan,21060,MI4620200,107,328,56,158,211,26,6,125,165,0,18,123,73,17,3,3,7,61,0,22,10,14,15,1,34,10,18,5,14,18,0,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,2011,Michigan,21117,MI4620200,122,300,50,173,168,20,6,131,173,0,33,119,87,11,5,2,2,53,0,35,4,19,18,7,35,4,19,7,19,15,0,1,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0
Adrian Police Department,2010,Michigan,20997,MI4620200,72,359,53,134,158,26,2,124,186,0,35,102,101,16,9,0,5,41,0,26,7,9,8,5,19,3,45,5,26,9,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2009,Michigan,21295,MI4620200,92,307,61,157,206,26,5,148,190,0,34,101,125,16,11,0,4,37,0,49,25,14,14,3,13,7,66,4,20,9,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2008,Michigan,21241,MI4620200,127,353,44,160,221,25,7,125,230,0,34,90,159,13,8,2,4,28,1,47,7,16,21,3,19,4,62,10,22,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2007,Michigan,21612,MI4620200,120,397,62,180,318,20,6,234,304,0,37,55,160,15,9,0,10,39,0,64,18,34,24,4,38,6,100,8,23,12,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2006,Michigan,21730,MI4620200,117,433,74,157,366,48,7,169,297,0,40,79,129,20,13,1,4,30,1,71,14,35,23,6,26,5,87,6,18,6,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,2005,Michigan,21995,MI4620200,158,417,41,179,314,49,7,141,331,2,28,103,131,11,1,4,12,22,0,83,19,15,27,13,19,5,99,4,26,13,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,2004,Michigan,22125,MI4620200,101,490,73,142,338,27,9,96,294,1,26,117,169,24,1,2,5,27,1,91,15,21,33,6,19,4,16,2,18,9,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2003,Michigan,21422,MI4620200,148,421,70,131,460,39,9,53,359,0,17,113,204,10,0,2,7,18,0,86,14,19,23,6,9,10,17,5,27,4,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Adrian Police Department,2002,Michigan,21817,MI4620200,173,418,46,134,421,53,8,52,327,3,25,105,193,16,1,4,5,13,1,51,16,15,29,9,19,4,17,3,23,10,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Adrian Police Department,2001,Michigan,21688,MI4620200,184,456,66,141,439,68,13,73,329,1,13,94,162,16,2,5,5,20,0,64,18,16,25,6,7,11,15,11,35,1,0,1,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,2000,Michigan,0,MI4620200,134,561,40,143,396,58,13,47,350,1,26,104,175,22,0,5,10,14,0,48,23,30,28,9,12,4,24,6,41,5,0,0,0,0,0,3,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,1999,Michigan,22191,MI4620200,72,483,66,40,281,38,7,27,160,3,23,71,90,11,2,1,8,7,0,60,18,7,12,8,21,6,9,2,27,3,0,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
Adrian Police Department,1998,Michigan,22557,MI4620200,166,429,56,96,473,64,18,51,358,2,23,115,166,21,0,3,12,15,0,59,27,15,16,15,12,9,17,1,31,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
