agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Springfield Police Department,2016,Tennessee,16873,TN0740100,79,300,80,56,146,19,11,122,73,2,7,83,252,20,4,0,1,59,0,36,8,30,41,3,23,11,50,1,5,13,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0
Springfield Police Department,2015,Tennessee,16817,TN0740100,63,280,70,59,131,37,17,91,44,0,16,109,365,43,0,1,0,28,1,55,13,18,30,1,18,2,54,1,7,18,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2014,Tennessee,16696,TN0740100,79,242,98,60,163,23,23,113,46,0,13,199,389,35,0,0,0,51,5,49,10,24,20,2,27,0,28,2,9,22,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2013,Tennessee,16598,TN0740100,122,323,111,103,208,31,12,133,114,0,12,151,321,20,0,1,0,28,4,82,0,19,27,3,17,0,27,0,1,20,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2012,Tennessee,16776,TN0740100,142,340,108,128,196,27,10,105,186,0,14,121,199,46,0,0,0,26,3,84,0,18,27,3,17,0,20,0,9,24,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2011,Tennessee,16588,TN0740100,90,309,86,112,227,51,27,77,209,0,14,66,182,36,0,3,0,17,4,62,0,11,30,6,6,0,11,0,5,11,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2010,Tennessee,17903,TN0740100,64,302,104,91,239,37,35,132,223,1,26,54,124,46,0,1,0,28,1,106,0,11,16,10,11,0,9,1,7,12,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2009,Tennessee,17608,TN0740100,105,343,112,139,266,41,39,130,245,0,18,50,176,60,0,2,1,25,1,147,0,22,24,10,16,0,35,0,10,21,1,0,0,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Springfield Police Department,2008,Tennessee,17210,TN0740100,101,374,129,133,342,47,78,112,240,1,11,81,168,68,0,6,0,47,1,146,0,32,40,4,13,0,48,0,11,41,0,0,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0
Springfield Police Department,2007,Tennessee,16844,TN0740100,117,439,148,127,397,48,63,123,250,2,16,100,136,40,0,6,0,26,2,247,1,27,32,4,2,0,31,1,5,35,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0
