agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Kingman Police Department,2016,Kansas,3070,KS0480100,2,16,6,18,47,2,3,18,41,1,2,7,7,1,1,0,1,19,0,7,0,0,4,0,5,4,4,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2015,Kansas,3075,KS0480100,5,27,7,40,55,6,3,25,24,0,1,5,7,0,0,0,0,23,0,2,0,3,2,2,5,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2014,Kansas,3155,KS0480100,1,26,6,17,25,2,3,13,12,0,0,13,3,1,0,0,0,12,1,4,2,1,6,0,4,0,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2013,Kansas,3169,KS0480100,4,19,6,5,38,2,0,8,15,0,1,8,6,0,0,0,0,9,0,2,17,4,15,0,1,1,9,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2012,Kansas,3192,KS0480100,5,41,9,16,44,3,1,16,16,0,0,10,0,0,0,0,0,16,0,3,0,1,12,0,1,0,3,1,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2011,Kansas,3197,KS0480100,3,48,4,16,33,9,3,1,16,0,2,7,1,0,0,0,0,3,1,3,0,1,15,1,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2010,Kansas,2907,KS0480100,3,27,3,8,35,2,3,3,11,0,0,5,3,0,0,0,0,1,0,15,1,1,2,1,3,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2009,Kansas,NA,KS0480100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kingman Police Department,2008,Kansas,3014,KS0480100,7,29,7,12,21,4,0,5,14,0,1,8,2,0,0,0,0,2,0,6,0,4,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2007,Kansas,3072,KS0480100,14,23,7,18,46,5,1,12,30,0,1,16,5,0,1,0,1,8,0,3,1,0,5,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2006,Kansas,NA,KS0480100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kingman Police Department,2005,Kansas,3286,KS0480100,5,36,2,14,32,3,0,12,25,2,0,3,2,0,1,0,0,8,0,3,0,2,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2004,Kansas,3284,KS0480100,7,39,6,16,62,1,3,6,21,0,4,10,5,0,0,0,1,5,0,5,3,1,8,2,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2003,Kansas,3265,KS0480100,6,23,4,20,52,3,0,13,24,1,1,2,2,0,0,0,0,9,0,3,0,0,2,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2002,Kansas,3421,KS0480100,8,30,5,10,58,5,2,9,17,1,0,1,3,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingman Police Department,2001,Kansas,3395,KS0480100,21,12,5,12,45,4,8,3,22,0,0,3,8,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
