agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Hamden Police Department,2016,Connecticut,61138,CT0006200,440,73,127,218,402,136,47,102,245,0,6,101,352,37,0,0,1,1,2,94,1,16,12,2,69,0,5,0,6,9,1,0,0,4,0,4,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0
Hamden Police Department,2015,Connecticut,61372,CT0006200,273,78,116,233,332,87,64,100,259,0,7,158,276,52,3,0,1,1,2,64,1,21,9,4,75,0,16,0,9,78,0,1,0,0,0,0,0,0,1,0,0,0,76,0,0,0,0,0,0,0,0,0
Hamden Police Department,2014,Connecticut,61599,CT0006200,248,57,142,251,336,74,45,96,437,0,9,82,225,61,0,3,2,6,1,49,1,16,15,0,49,0,28,1,3,29,0,2,0,1,0,3,0,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0
Hamden Police Department,2013,Connecticut,60829,CT0006200,199,58,196,244,352,80,48,129,542,0,8,44,231,63,2,6,5,18,0,70,0,23,25,1,42,0,16,1,7,25,0,4,0,0,0,2,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0
Hamden Police Department,2012,Connecticut,61032,CT0006200,258,103,243,203,437,96,54,124,395,0,4,201,221,41,1,1,1,2,2,157,1,28,37,2,99,0,7,3,12,46,0,2,0,1,0,0,0,0,1,0,2,2,28,0,0,0,0,0,0,0,0,0
Hamden Police Department,2011,Connecticut,61073,CT0006200,225,78,201,152,362,92,55,200,332,0,10,145,229,76,0,2,3,15,3,122,5,36,28,0,90,1,7,2,10,19,0,2,0,0,0,0,0,0,5,0,2,0,28,0,0,0,0,0,0,0,0,0
Hamden Police Department,2010,Connecticut,58988,CT0006200,159,134,29,157,309,53,42,161,227,5,3,49,158,27,4,5,2,22,2,68,3,27,37,3,66,2,41,2,14,9,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2009,Connecticut,57975,CT0006200,198,231,29,135,453,98,58,267,384,3,10,15,309,57,4,2,0,54,0,129,7,36,54,2,21,0,56,3,13,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2008,Connecticut,57803,CT0006200,304,280,25,168,629,119,57,257,528,1,5,0,317,76,0,1,0,64,0,122,8,23,41,3,19,0,39,3,7,0,0,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2007,Connecticut,57982,CT0006200,172,327,39,197,736,139,92,309,509,1,20,12,302,64,0,4,1,82,1,115,9,30,59,4,13,0,59,6,24,1,3,2,0,4,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0
Hamden Police Department,2006,Connecticut,58089,CT0006200,240,337,17,191,596,164,150,258,583,0,14,116,310,69,10,3,3,100,1,109,2,17,41,6,7,0,68,4,18,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2005,Connecticut,58521,CT0006200,184,310,19,110,597,127,104,145,528,0,5,2,244,52,3,4,0,59,0,92,0,22,44,1,6,0,38,7,9,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2004,Connecticut,58967,CT0006200,133,263,9,111,540,80,124,123,450,1,12,28,244,63,4,1,0,49,2,102,0,19,26,3,8,0,36,4,17,6,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
Hamden Police Department,2003,Connecticut,58310,CT0006200,166,259,12,158,629,92,157,133,327,0,10,143,246,54,7,7,0,41,1,155,1,18,23,4,29,0,34,6,12,10,1,2,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
Hamden Police Department,2002,Connecticut,57831,CT0006200,140,279,30,176,585,139,146,117,325,3,4,94,277,35,3,2,2,37,1,122,0,10,16,7,7,0,35,2,10,5,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Hamden Police Department,2001,Connecticut,57239,CT0006200,176,283,36,167,593,166,196,108,516,4,4,37,242,41,3,7,0,10,0,165,0,12,22,3,15,0,45,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
