agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Middleton Police Department,2016,New Hampshire,1788,NH0091400,1,6,4,7,9,2,0,2,9,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,1,1,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2015,New Hampshire,1783,NH0091400,1,8,3,4,10,0,0,4,3,0,4,6,0,0,0,0,0,0,0,3,0,2,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2014,New Hampshire,1781,NH0091400,1,5,2,16,19,4,0,3,10,0,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Middleton Police Department,2013,New Hampshire,1778,NH0091400,1,16,5,8,22,1,0,5,16,0,0,2,0,1,0,0,0,0,0,10,0,0,1,1,1,0,3,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2012,New Hampshire,1798,NH0091400,1,8,6,10,25,0,0,6,11,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,2,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2011,New Hampshire,1785,NH0091400,1,10,1,16,13,3,2,4,9,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2010,New Hampshire,1861,NH0091400,0,6,0,7,17,0,2,3,3,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2009,New Hampshire,1872,NH0091400,1,4,1,3,11,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2008,New Hampshire,1829,NH0091400,1,5,1,10,16,1,1,2,9,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2007,New Hampshire,1806,NH0091400,16,5,0,20,21,1,2,5,2,0,1,4,0,0,0,0,0,0,0,7,0,0,1,1,1,0,4,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2006,New Hampshire,1695,NH0091400,9,6,0,7,12,0,1,0,4,0,1,6,0,0,0,0,1,0,0,2,0,2,1,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2005,New Hampshire,1622,NH0091400,7,9,2,0,9,2,0,4,6,0,0,5,0,0,0,0,0,0,0,5,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2004,New Hampshire,1560,NH0091400,1,4,0,5,16,1,0,2,15,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton Police Department,2003,New Hampshire,1522,NH0091400,7,6,1,16,17,2,0,1,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
