agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Arkansas City Police Department,2016,Kansas,12085,KS0180100,68,203,45,103,229,29,29,74,131,0,9,60,109,3,0,0,5,76,0,19,7,11,27,4,38,27,43,12,9,10,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2015,Kansas,12157,KS0180100,53,188,49,96,220,22,30,112,111,1,4,42,83,2,3,0,5,108,1,17,5,6,36,3,17,14,34,14,11,11,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2014,Kansas,12282,KS0180100,52,181,46,99,240,20,31,83,126,2,7,57,100,3,0,0,4,88,1,23,5,12,45,3,15,9,47,19,10,13,1,5,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2013,Kansas,12322,KS0180100,64,199,62,124,229,20,32,95,128,0,8,76,75,4,0,0,4,90,0,46,6,8,38,4,22,7,49,30,14,12,0,5,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2012,Kansas,12464,KS0180100,79,198,44,128,272,24,34,110,139,1,9,71,64,2,0,0,5,109,0,36,6,2,40,4,19,4,57,14,10,9,0,2,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2011,Kansas,12494,KS0180100,64,236,50,86,291,20,30,112,163,0,2,69,71,3,0,0,2,96,1,52,7,9,19,1,19,10,45,29,9,7,2,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2010,Kansas,10960,KS0180100,89,184,34,93,272,19,42,115,137,1,9,80,44,2,2,0,6,97,0,56,4,9,34,6,29,11,50,33,8,10,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2009,Kansas,10975,KS0180100,31,153,43,106,222,19,51,80,81,2,5,51,70,4,0,1,2,74,0,50,4,7,41,1,9,9,55,13,10,9,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2008,Kansas,11073,KS0180100,41,165,50,88,344,21,37,109,101,9,11,66,63,7,0,0,3,102,0,51,3,15,43,4,23,4,64,17,18,2,1,4,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2007,Kansas,11342,KS0180100,45,189,53,82,320,24,30,121,145,6,11,61,61,1,1,0,4,92,1,57,6,16,43,7,19,7,44,21,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2006,Kansas,11663,KS0180100,53,155,56,63,333,26,69,173,168,1,10,76,36,1,0,1,4,124,0,30,1,13,47,5,12,10,15,16,15,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2005,Kansas,11792,KS0180100,86,214,43,117,324,29,54,151,161,1,10,65,31,2,2,1,3,123,1,28,3,7,54,5,8,10,17,16,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2004,Kansas,11840,KS0180100,67,190,47,99,344,30,57,172,224,1,5,71,47,4,2,1,2,133,0,36,1,8,36,4,3,3,8,13,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2003,Kansas,12077,KS0180100,59,193,40,88,297,32,38,93,190,5,11,41,29,5,2,0,1,78,0,30,2,8,54,6,3,8,11,11,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2002,Kansas,12085,KS0180100,102,201,41,109,344,32,31,90,231,5,8,77,28,11,0,0,4,62,0,35,2,8,29,4,0,5,4,17,20,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas City Police Department,2001,Kansas,11991,KS0180100,122,192,53,106,350,32,46,77,260,1,5,65,34,4,0,0,2,54,0,47,4,3,49,8,5,6,1,12,20,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
