agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Grand Rapids Community College Police,2016,Michigan,0,MI4142900,3,1,0,2,70,0,0,1,46,0,0,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2015,Michigan,0,MI4142900,0,1,0,1,83,0,1,2,37,0,0,17,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2014,Michigan,0,MI4142900,2,4,0,0,44,0,0,11,55,0,0,28,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2013,Michigan,0,MI4142900,9,8,0,0,52,0,0,11,41,1,0,44,2,0,0,1,0,2,0,0,2,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2012,Michigan,0,MI4142900,5,3,0,0,68,0,0,1,19,1,0,62,7,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2011,Michigan,0,MI4142900,15,5,0,0,89,0,4,2,23,4,0,112,0,0,0,0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2010,Michigan,0,MI4142900,19,4,0,1,56,1,0,6,13,0,0,122,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2009,Michigan,0,MI4142900,33,8,2,1,62,0,0,4,21,0,0,150,0,2,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2008,Michigan,0,MI4142900,18,2,0,0,93,0,0,2,22,0,0,106,1,0,0,0,0,0,0,3,1,1,3,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2007,Michigan,0,MI4142900,21,6,1,3,93,1,2,12,32,5,0,122,0,2,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2006,Michigan,0,MI4142900,23,7,0,2,129,0,0,7,31,15,0,91,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2005,Michigan,0,MI4142900,17,4,1,3,74,1,2,3,36,3,0,72,5,0,0,0,0,0,0,2,5,0,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2004,Michigan,0,MI4142900,12,11,0,2,122,0,1,2,32,21,0,76,1,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2003,Michigan,0,MI4142900,16,4,0,1,109,0,1,4,25,0,0,102,3,0,0,0,0,0,0,0,1,1,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2002,Michigan,0,MI4142900,12,4,0,1,89,0,0,4,26,0,0,70,2,2,0,1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2001,Michigan,0,MI4142900,16,3,0,0,60,2,1,1,8,0,0,67,3,1,0,2,0,0,0,0,4,0,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,2000,Michigan,0,MI4142900,12,5,1,1,50,0,0,2,9,4,0,56,1,1,0,1,0,0,0,4,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,1999,Michigan,0,MI4142900,16,4,2,1,70,0,2,0,10,1,0,84,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Rapids Community College Police,1998,Michigan,0,MI4142900,20,4,2,4,58,2,1,3,11,2,0,81,2,0,0,0,0,0,0,2,1,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
