agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Lamar Police Department,2013,Colorado,7801,CO0500100,20,38,6,60,177,4,8,49,65,0,3,53,57,2,0,0,0,26,1,3,0,4,23,0,2,1,6,1,3,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2012,Colorado,8035,CO0500100,55,37,6,54,195,10,4,72,77,0,0,51,42,2,0,0,0,63,0,7,0,2,4,0,2,0,2,1,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2011,Colorado,7940,CO0500100,40,24,6,47,167,6,5,44,63,0,2,67,24,3,0,0,1,26,0,0,0,1,7,0,2,0,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2010,Colorado,NA,CO0500100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Police Department,2009,Colorado,NA,CO0500100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Police Department,2008,Colorado,7905,CO0500100,45,48,16,59,227,9,6,56,78,0,1,44,51,4,0,0,1,38,0,2,0,2,5,2,1,0,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2007,Colorado,8287,CO0500100,67,27,14,67,269,8,7,27,135,3,1,75,51,3,1,0,0,12,0,2,0,2,14,0,2,1,3,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2006,Colorado,8573,CO0500100,40,35,8,66,251,13,7,25,131,2,4,68,37,5,0,2,0,15,0,2,1,0,17,3,3,0,11,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2005,Colorado,8649,CO0500100,79,21,7,69,260,8,0,11,168,0,0,50,53,0,0,0,0,12,0,2,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2004,Colorado,8726,CO0500100,56,36,6,87,257,19,0,16,166,0,4,62,52,5,0,0,0,11,0,0,0,3,1,2,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2003,Colorado,8762,CO0500100,77,41,1,68,261,11,0,34,144,0,2,61,34,1,0,0,0,23,1,0,0,0,6,2,1,0,6,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2002,Colorado,NA,CO0500100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Police Department,2001,Colorado,9109,CO0500100,83,20,4,74,258,7,9,19,122,0,1,41,38,2,0,0,0,14,0,1,0,3,7,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,2000,Colorado,0,CO0500100,92,23,4,60,270,11,0,17,128,0,0,69,43,2,0,0,0,18,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,1999,Colorado,NA,CO0500100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Police Department,1998,Colorado,8664,CO0500100,91,43,7,83,390,20,10,19,128,0,3,77,105,2,0,0,0,11,0,1,0,8,24,2,0,1,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,1997,Colorado,8874,CO0500100,112,62,5,111,405,24,11,16,134,0,3,81,121,2,0,0,0,17,0,0,0,11,23,7,1,0,8,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
