agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
University of Colorado - Colorado Springs Police D,2016,Colorado,0,CO0210400,3,5,3,3,44,1,2,29,16,2,6,20,0,1,0,0,0,16,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2015,Colorado,0,CO0210400,15,8,2,2,45,2,2,23,19,0,1,38,0,1,0,0,0,14,0,1,0,1,5,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2014,Colorado,0,CO0210400,10,6,1,5,42,1,7,25,7,1,0,28,1,0,0,1,0,12,0,2,0,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2013,Colorado,0,CO0210400,12,2,0,7,28,3,1,15,13,0,1,24,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2012,Colorado,0,CO0210400,16,7,0,2,37,2,3,32,18,0,1,32,1,0,0,0,0,31,0,3,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2011,Colorado,0,CO0210400,15,4,0,6,86,1,4,22,30,2,0,19,0,0,0,1,0,18,0,0,0,3,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2010,Colorado,0,CO0210400,12,2,2,5,81,0,0,34,31,0,0,27,0,0,0,0,0,24,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2009,Colorado,0,CO0210400,12,1,0,10,36,0,0,26,13,4,0,20,0,0,0,0,0,16,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2008,Colorado,0,CO0210400,15,1,0,6,34,1,2,17,10,0,1,28,0,0,0,0,0,16,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Colorado - Colorado Springs Police D,2007,Colorado,0,CO0210400,23,6,1,14,40,1,2,4,13,1,3,23,1,0,0,0,0,4,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
