agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Williamston Police Department,2016,South Carolina,4161,SC0040500,19,59,13,35,56,16,10,45,39,1,1,16,16,1,0,0,0,34,0,11,1,10,11,4,6,6,32,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Williamston Police Department,2015,South Carolina,4106,SC0040500,18,87,6,58,55,11,9,81,59,3,3,15,24,0,0,0,1,59,0,24,1,9,27,0,16,5,25,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Williamston Police Department,2014,South Carolina,4062,SC0040500,22,91,15,20,46,11,7,34,65,4,2,7,16,2,0,0,0,12,0,18,2,9,13,0,3,7,19,0,2,5,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Williamston Police Department,2013,South Carolina,4008,SC0040500,31,78,16,31,33,10,6,32,84,0,1,7,17,1,0,0,1,17,0,12,1,4,6,0,7,10,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Williamston Police Department,2012,South Carolina,4002,SC0040500,21,89,17,28,70,7,3,57,107,0,2,4,23,9,0,0,1,35,0,12,0,9,28,0,3,10,7,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Williamston Police Department,2011,South Carolina,3980,SC0040500,18,91,17,40,54,10,7,50,93,0,1,8,14,0,0,0,0,23,0,11,0,7,17,0,5,6,15,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2010,South Carolina,4015,SC0040500,17,85,12,27,72,13,1,53,82,3,1,2,11,1,0,0,0,14,0,16,0,9,14,3,6,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2009,South Carolina,3983,SC0040500,7,53,16,18,52,9,1,52,75,0,1,2,17,3,0,0,0,7,0,11,1,8,8,1,1,8,3,0,4,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2008,South Carolina,3936,SC0040500,2,38,18,26,53,10,3,35,72,3,1,0,12,12,0,0,0,0,0,3,1,2,17,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2007,South Carolina,3914,SC0040500,14,64,14,25,66,9,2,29,78,1,1,1,18,12,0,0,0,1,0,5,0,3,45,5,0,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2006,South Carolina,3938,SC0040500,14,56,15,14,62,9,9,27,58,0,0,2,11,3,0,0,0,0,0,3,0,4,27,2,0,6,8,1,0,2,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2005,South Carolina,3906,SC0040500,12,58,13,18,60,15,4,17,87,0,3,1,11,4,0,0,0,1,0,2,0,7,32,1,0,5,13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Williamston Police Department,2004,South Carolina,3864,SC0040500,12,41,6,19,21,6,12,44,39,0,0,7,9,2,0,0,0,0,0,1,0,4,10,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2003,South Carolina,3864,SC0040500,8,62,9,13,0,6,5,65,25,1,1,9,17,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2002,South Carolina,3881,SC0040500,11,8,9,14,0,4,4,7,52,0,0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamston Police Department,2001,South Carolina,3839,SC0040500,12,55,3,17,0,2,14,55,35,0,0,16,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
