agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Union Township Police Department,2016,Ohio,47933,OH0131600,111,127,14,87,186,21,22,311,242,2,15,103,370,12,4,12,1,267,0,119,0,13,19,2,40,20,22,5,4,46,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2015,Ohio,47835,OH0131600,164,126,11,135,263,34,6,239,331,1,16,140,488,14,1,10,0,237,1,140,0,10,46,1,69,25,21,6,9,77,0,13,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Union Township Police Department,2014,Ohio,47542,OH0131600,212,121,8,186,304,18,11,223,433,0,11,165,673,18,5,13,0,237,0,160,1,13,30,6,61,22,35,2,6,61,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2013,Ohio,47066,OH0131600,247,120,33,212,273,14,7,222,425,1,5,213,606,17,6,12,0,189,0,191,0,11,40,6,53,35,39,6,5,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2012,Ohio,46833,OH0131600,197,54,9,231,340,35,21,299,509,2,9,195,503,17,2,12,0,231,1,300,0,12,42,6,77,33,31,3,10,49,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2011,Ohio,46450,OH0131600,266,63,3,319,416,35,17,306,715,2,13,275,426,32,3,5,0,220,0,351,0,12,51,4,88,23,27,2,14,75,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2010,Ohio,44619,OH0131600,260,6,1,234,360,24,9,295,523,2,6,214,466,13,6,14,0,188,0,342,0,9,79,13,43,24,14,1,2,66,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Township Police Department,2009,Ohio,NA,OH0131600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Union Township Police Department,2008,Ohio,NA,OH0131600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Union Township Police Department,2007,Ohio,NA,OH0131600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
