agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Sheridan Police Department,2016,Arkansas,4858,AR0270100,25,35,8,28,30,7,0,27,93,0,0,22,51,2,0,0,3,15,0,44,0,3,15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2015,Arkansas,4903,AR0270100,26,38,12,25,31,11,1,13,77,0,0,24,33,0,0,0,4,12,0,19,0,3,16,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2014,Arkansas,4861,AR0270100,14,31,9,39,40,12,3,10,71,0,1,31,22,1,0,0,0,5,0,25,0,1,23,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2013,Arkansas,4834,AR0270100,18,24,9,58,38,5,1,10,69,2,1,30,35,0,0,0,1,3,0,38,0,5,13,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2012,Arkansas,4655,AR0270100,19,36,14,57,19,3,1,7,61,0,1,17,16,1,0,0,1,4,1,45,0,1,8,0,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Sheridan Police Department,2011,Arkansas,4638,AR0270100,10,29,16,57,17,3,2,12,60,0,4,27,12,0,0,1,0,7,0,26,0,4,7,0,6,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2010,Arkansas,4670,AR0270100,12,25,11,30,22,3,2,4,57,1,4,9,13,0,1,1,0,0,1,9,0,0,11,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2009,Arkansas,4640,AR0270100,5,26,8,52,19,5,0,8,47,0,3,9,9,2,1,0,0,0,0,13,0,1,6,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2008,Arkansas,4668,AR0270100,7,19,6,39,14,3,0,13,73,0,2,6,7,0,1,1,0,1,0,22,0,2,15,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2007,Arkansas,4495,AR0270100,12,34,3,30,16,2,1,28,57,0,1,8,3,0,0,1,1,8,0,10,0,2,11,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2006,Arkansas,4399,AR0270100,4,27,8,16,24,4,2,16,43,0,0,9,4,0,0,0,0,0,0,21,0,0,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2005,Arkansas,NA,AR0270100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sheridan Police Department,2004,Arkansas,4166,AR0270100,14,18,7,21,22,2,2,16,41,1,2,21,4,0,0,0,0,3,0,12,0,3,12,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan Police Department,2003,Arkansas,4102,AR0270100,1,29,3,21,19,1,2,12,10,0,0,2,3,1,0,0,0,1,0,15,0,1,11,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
