agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
White County Sheriff's Office,2016,Arkansas,36979,AR0730000,48,394,88,235,433,114,12,75,436,0,13,26,5,2,1,1,21,50,1,152,0,16,14,3,11,28,9,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
White County Sheriff's Office,2015,Arkansas,36810,AR0730000,37,443,69,233,405,97,14,27,409,0,12,23,1,1,0,0,21,14,2,163,0,10,11,1,14,17,42,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2014,Arkansas,36895,AR0730000,34,425,33,292,476,104,26,46,423,0,19,56,1,3,0,2,18,35,4,95,0,16,9,5,8,12,13,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
White County Sheriff's Office,2013,Arkansas,38232,AR0730000,54,437,33,449,429,137,21,25,601,0,12,76,0,3,0,0,3,11,1,75,0,17,13,5,23,17,12,5,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2012,Arkansas,38521,AR0730000,44,395,27,471,396,154,18,37,536,0,8,89,0,3,1,0,0,23,1,61,0,14,15,2,17,38,18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2011,Arkansas,38101,AR0730000,31,376,31,379,343,104,14,25,429,0,10,36,1,4,0,1,3,22,3,44,0,17,14,3,19,27,15,3,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2010,Arkansas,35947,AR0730000,35,359,34,320,274,99,12,84,337,0,11,35,0,0,1,1,0,50,3,53,0,17,20,7,20,12,25,1,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2009,Arkansas,36045,AR0730000,36,261,23,312,276,119,13,152,291,1,20,48,0,1,0,1,2,102,1,59,0,29,24,2,22,11,11,0,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2008,Arkansas,35171,AR0730000,37,247,22,283,278,122,17,159,398,1,10,48,1,4,1,0,1,110,2,36,0,27,33,3,21,5,11,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2007,Arkansas,36150,AR0730000,47,208,36,287,274,88,11,73,383,0,11,75,1,3,0,1,1,46,0,43,0,22,21,4,18,14,19,0,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2006,Arkansas,35720,AR0730000,82,235,38,322,310,115,14,102,424,0,5,140,1,2,0,1,0,56,1,42,0,30,13,2,8,10,16,0,7,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2005,Arkansas,37514,AR0730000,68,270,33,353,267,133,18,116,410,0,3,189,2,3,1,1,0,52,0,50,0,28,21,16,12,8,13,0,7,10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White County Sheriff's Office,2004,Arkansas,37611,AR0730000,66,230,47,353,252,121,19,132,472,1,6,104,4,5,0,0,0,71,2,61,0,33,23,15,6,10,2,3,1,10,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
