agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Cadiz Police Department,2016,Ohio,3256,OH0340100,10,9,3,17,12,2,1,12,12,0,2,15,5,2,1,1,0,5,0,14,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2015,Ohio,3275,OH0340100,9,15,4,6,11,2,2,5,9,0,1,7,2,0,0,1,0,6,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2014,Ohio,3299,OH0340100,4,9,5,2,8,2,0,14,12,0,1,6,6,1,0,1,1,3,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2013,Ohio,3313,OH0340100,2,3,0,10,9,1,0,17,10,0,0,5,2,0,0,0,1,13,0,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2012,Ohio,3349,OH0340100,20,1,2,17,34,3,2,27,20,0,3,16,4,0,0,1,0,18,0,87,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2011,Ohio,3355,OH0340100,23,0,0,31,26,1,0,28,32,0,0,17,2,1,0,0,0,6,0,81,0,4,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2010,Ohio,3239,OH0340100,17,19,3,17,23,2,0,18,19,1,3,22,1,1,0,0,0,6,1,56,0,0,2,0,1,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2009,Ohio,3281,OH0340100,23,39,2,49,70,3,0,9,30,2,5,24,9,0,0,2,0,1,0,63,0,0,5,3,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2008,Ohio,3308,OH0340100,18,19,1,21,50,4,1,5,42,0,1,16,13,1,2,0,0,2,0,59,0,0,9,5,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2007,Ohio,3379,OH0340100,8,12,3,20,29,3,1,3,35,2,2,12,4,1,1,1,0,0,0,34,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2006,Ohio,3400,OH0340100,14,22,2,21,29,1,0,0,17,0,0,15,2,1,0,1,0,0,0,43,0,0,6,1,0,0,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2005,Ohio,3386,OH0340100,13,23,0,16,36,4,0,1,28,0,0,17,7,1,0,4,0,2,0,19,0,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2004,Ohio,NA,OH0340100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cadiz Police Department,2003,Ohio,3347,OH0340100,12,24,1,18,24,3,0,6,15,0,0,16,3,0,0,1,0,3,0,41,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadiz Police Department,2002,Ohio,3328,OH0340100,5,35,0,13,14,1,0,3,8,0,0,5,0,1,0,0,0,4,1,10,4,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
