agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Jackson Police Department,2016,Tennessee,66990,TN0570100,515,1443,403,660,1266,140,131,629,413,1,29,577,582,114,4,6,4,331,8,569,65,123,204,15,206,23,344,27,29,67,1,4,0,9,0,4,0,0,3,0,6,0,13,0,1,0,1,0,0,112,21,0
Jackson Police Department,2015,Tennessee,67415,TN0570100,427,1461,427,761,1345,137,105,642,405,5,35,550,723,141,5,5,9,311,8,567,70,93,155,17,273,18,275,22,25,101,1,8,1,28,0,2,1,0,7,0,2,0,9,0,0,0,17,0,0,1,0,0
Jackson Police Department,2014,Tennessee,67869,TN0570100,441,1399,455,674,1290,179,151,691,400,2,22,647,659,137,5,4,6,312,10,517,60,126,151,22,319,11,281,11,28,98,1,13,0,7,0,2,0,0,6,0,2,0,13,2,2,0,0,0,0,0,0,0
Jackson Police Department,2013,Tennessee,67371,TN0570100,430,1555,480,845,1466,165,208,588,480,9,33,653,761,158,4,0,13,262,12,479,60,155,198,23,200,32,207,36,22,135,2,3,1,1,0,2,0,1,10,0,3,1,24,0,2,0,0,0,0,0,0,0
Jackson Police Department,2012,Tennessee,65725,TN0570100,327,1489,538,999,1421,142,216,733,468,13,24,601,573,194,5,5,3,368,12,425,69,169,229,21,176,26,247,26,21,159,0,4,0,7,3,2,0,0,4,1,4,1,17,1,0,0,0,0,0,0,0,0
Jackson Police Department,2011,Tennessee,65799,TN0570100,409,1571,364,1163,1563,236,327,665,460,17,41,584,649,162,11,7,15,316,6,424,75,127,159,20,136,31,318,30,36,131,0,3,1,9,0,1,0,0,5,0,3,0,12,2,2,0,0,0,0,0,0,0
Jackson Police Department,2010,Tennessee,63969,TN0570100,448,1679,314,1104,1681,254,588,614,419,7,27,655,659,146,3,6,8,353,3,415,69,126,194,11,90,21,344,32,37,152,0,0,0,4,0,2,0,0,7,0,4,0,8,2,0,0,0,0,0,0,0,0
Jackson Police Department,2009,Tennessee,63530,TN0570100,587,1695,326,1166,1696,309,623,767,418,4,29,631,791,190,9,7,6,312,13,377,76,144,232,14,52,31,331,37,34,163,3,0,0,28,4,2,2,0,7,0,2,0,12,0,0,0,0,0,0,0,0,0
Jackson Police Department,2008,Tennessee,63620,TN0570100,656,1769,355,1093,1827,428,651,565,577,9,30,698,621,256,7,2,10,234,7,471,103,149,334,17,89,24,373,39,31,203,3,0,0,52,1,1,0,16,11,0,1,0,12,0,1,0,0,0,0,0,0,0
Jackson Police Department,2007,Tennessee,63125,TN0570100,631,1831,309,1152,2107,616,575,518,592,12,28,794,640,280,3,11,13,256,10,592,141,118,363,24,104,23,399,35,45,196,2,0,0,20,0,2,0,4,14,0,10,0,11,2,1,0,0,0,0,0,0,0
Jackson Police Department,2006,Tennessee,62889,TN0570100,601,1639,420,1189,1625,471,524,635,546,26,32,694,531,192,13,7,10,339,10,486,109,145,351,18,79,22,409,23,30,188,2,0,0,22,0,3,0,2,7,0,10,0,11,0,1,0,0,0,0,0,0,0
Jackson Police Department,2005,Tennessee,62421,TN0570100,620,1713,510,1316,1598,490,676,572,691,24,51,623,561,180,4,7,12,233,3,606,104,118,466,28,54,11,599,22,13,213,0,0,0,14,1,0,0,0,16,0,2,0,9,0,0,0,0,0,0,0,0,0
Jackson Police Department,2004,Tennessee,61729,TN0570100,740,1660,441,1139,1651,442,655,499,618,73,37,651,711,193,3,10,10,204,6,593,95,111,344,14,78,12,533,37,32,218,1,0,0,14,1,0,1,1,17,1,4,0,5,0,0,0,0,0,0,0,0,0
Jackson Police Department,2003,Tennessee,61100,TN0570100,542,1654,373,1005,1543,398,647,510,603,29,37,732,445,206,14,14,6,251,2,422,93,86,359,13,72,18,400,25,47,152,0,0,0,12,2,1,2,3,15,0,4,0,4,0,0,0,0,0,0,0,0,0
Jackson Police Department,2002,Tennessee,60775,TN0570100,523,1614,374,821,1225,372,455,630,622,28,41,639,551,182,12,8,6,255,3,352,92,92,355,15,68,9,396,29,20,154,1,1,0,25,0,2,0,8,11,0,2,0,1,0,0,0,0,0,0,0,0,0
Jackson Police Department,2001,Tennessee,62035,TN0570100,560,1583,416,871,1274,319,459,622,587,23,27,589,508,180,8,8,5,259,12,503,99,115,388,17,109,8,458,32,25,198,2,1,1,18,2,3,2,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0
Jackson Police Department,2000,Tennessee,0,TN0570100,455,1480,516,952,991,443,344,571,964,18,38,331,420,164,16,7,3,251,6,508,60,107,330,17,89,14,182,20,26,137,0,0,1,1,0,3,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0
