agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Valley County Sheriff's Office,2016,Montana,4281,MT0530000,0,10,4,4,15,0,1,18,2,0,3,2,0,0,0,0,0,22,1,5,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2015,Montana,4303,MT0530000,1,16,4,8,12,2,0,39,17,0,2,0,0,0,0,0,0,28,0,3,0,2,0,0,0,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2014,Montana,4306,MT0530000,5,16,1,11,25,5,5,31,22,0,0,2,0,0,0,0,0,15,0,1,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2013,Montana,4248,MT0530000,1,19,3,7,22,1,0,17,23,0,1,3,0,0,0,0,0,13,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2012,Montana,4215,MT0530000,2,18,4,5,18,5,1,24,13,0,1,2,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2011,Montana,4155,MT0530000,0,14,4,5,9,1,1,31,15,0,2,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2010,Montana,3879,MT0530000,1,8,0,5,18,3,1,29,12,0,3,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2009,Montana,3923,MT0530000,1,12,0,7,39,4,0,13,14,0,0,3,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2008,Montana,3941,MT0530000,4,18,2,5,27,2,0,12,16,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2007,Montana,4045,MT0530000,1,16,2,10,29,4,4,5,32,0,0,7,0,2,0,0,0,2,0,3,0,0,6,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley County Sheriff's Office,2006,Montana,NA,MT0530000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valley County Sheriff's Office,2005,Montana,4226,MT0530000,0,20,6,5,27,2,0,2,14,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
