agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Preston County Sheriff's Office,2016,West Virginia,27316,WV0390000,2,7,54,40,16,13,2,68,27,0,4,2,10,0,0,0,1,3,0,12,0,7,7,0,2,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2015,West Virginia,27258,WV0390000,6,3,38,54,16,7,0,49,38,0,1,3,9,1,0,0,0,0,0,15,0,4,5,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2014,West Virginia,27358,WV0390000,0,5,19,37,7,7,0,38,29,0,3,5,5,1,0,0,0,0,0,5,1,0,4,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2013,West Virginia,27406,WV0390000,17,6,34,39,20,16,0,28,51,0,4,4,6,1,0,0,0,0,0,19,0,6,4,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2012,West Virginia,27245,WV0390000,15,24,45,47,19,12,1,61,73,0,3,6,29,2,0,0,0,1,0,21,0,6,15,1,1,4,8,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2011,West Virginia,27116,WV0390000,6,48,43,121,31,14,1,126,139,0,2,7,20,1,0,0,0,1,0,27,3,3,19,1,3,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2010,West Virginia,24142,WV0390000,16,68,25,108,47,19,4,68,96,2,5,4,16,1,0,0,0,5,0,26,3,4,8,2,3,1,30,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2009,West Virginia,23943,WV0390000,10,34,69,56,59,20,3,15,79,1,1,7,8,0,0,0,0,0,0,57,1,4,3,5,1,1,7,0,1,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2008,West Virginia,23882,WV0390000,5,35,7,38,6,14,0,9,35,0,0,5,4,1,0,0,0,0,0,7,0,2,3,4,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2007,West Virginia,NA,WV0390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Preston County Sheriff's Office,2006,West Virginia,23667,WV0390000,10,30,14,26,30,15,1,3,11,0,1,4,1,0,0,0,0,0,1,4,0,2,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2005,West Virginia,23449,WV0390000,14,41,19,37,40,12,6,9,8,0,0,3,0,1,0,2,0,0,0,4,1,2,6,2,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2004,West Virginia,23345,WV0390000,13,47,10,50,43,10,7,10,25,1,0,11,0,1,1,0,0,0,0,7,3,4,8,2,0,1,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2003,West Virginia,23175,WV0390000,9,41,11,36,45,11,3,7,32,5,0,14,0,0,0,0,0,0,0,9,1,2,7,2,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2002,West Virginia,23075,WV0390000,7,65,17,39,68,25,3,15,27,1,0,7,2,0,0,0,0,0,0,13,2,5,3,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston County Sheriff's Office,2001,West Virginia,23074,WV0390000,11,65,20,59,95,10,5,5,35,4,2,24,2,0,0,0,1,0,0,19,0,3,3,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
