agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
State Police Romney,2016,West Virginia,0,WVWSP4300,4,24,15,13,44,5,12,48,18,0,5,6,12,0,0,0,2,3,0,16,1,4,13,0,2,3,13,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2015,West Virginia,0,WVWSP4300,0,38,6,29,30,2,16,34,27,0,5,0,3,0,0,0,1,2,0,14,0,4,8,0,0,6,14,2,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2014,West Virginia,0,WVWSP4300,0,38,8,17,40,11,7,26,34,0,1,0,3,0,0,0,1,2,0,20,1,4,11,1,0,5,8,0,3,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2013,West Virginia,0,WVWSP4300,4,49,8,28,47,5,17,26,39,0,4,0,10,0,0,0,1,1,1,31,2,5,15,1,0,5,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2012,West Virginia,0,WVWSP4300,3,64,12,40,59,10,13,48,31,0,4,2,12,2,0,0,1,9,0,21,1,3,12,0,0,12,21,0,1,1,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2011,West Virginia,0,WVWSP4300,3,60,5,44,61,11,18,63,42,0,2,2,7,2,0,0,0,1,0,28,1,6,39,1,3,5,16,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2010,West Virginia,0,WVWSP4300,8,46,3,37,56,5,29,45,39,0,7,2,1,0,0,0,3,0,0,28,1,9,12,1,0,4,17,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2009,West Virginia,0,WVWSP4300,15,80,5,48,77,8,19,34,46,0,3,0,5,0,0,0,1,0,0,37,1,7,12,0,1,7,24,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
State Police Romney,2008,West Virginia,0,WVWSP4300,7,72,2,43,53,18,30,35,55,0,3,0,2,0,0,0,0,0,0,45,1,6,14,0,8,4,19,0,5,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2007,West Virginia,0,WVWSP4300,12,88,10,57,66,23,30,65,46,0,3,0,0,0,0,0,0,2,0,59,1,11,9,2,2,3,22,1,7,1,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2006,West Virginia,0,WVWSP4300,3,134,20,60,69,19,32,62,50,0,2,1,2,1,0,0,0,1,0,25,4,10,18,2,5,7,23,0,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2005,West Virginia,0,WVWSP4300,6,125,18,61,72,24,32,66,67,0,5,2,6,0,0,0,0,1,1,23,2,14,18,1,2,4,15,3,5,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2004,West Virginia,0,WVWSP4300,12,126,20,63,100,21,28,37,67,0,4,0,2,0,0,0,3,0,1,28,0,9,20,6,1,5,15,1,3,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2003,West Virginia,0,WVWSP4300,10,129,18,82,115,20,24,17,52,0,2,0,2,1,0,0,0,0,2,16,0,4,7,3,0,1,12,1,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2002,West Virginia,0,WVWSP4300,0,131,24,82,111,19,25,16,57,0,4,0,2,0,0,0,0,1,1,34,0,6,9,5,1,6,4,2,4,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Romney,2001,West Virginia,0,WVWSP4300,8,84,21,57,76,16,12,22,50,0,2,1,5,0,0,0,0,0,0,18,0,2,15,1,1,2,14,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
State Police Romney,2000,West Virginia,0,WVWSP4300,24,72,20,73,70,17,5,32,29,0,0,9,12,0,0,0,2,0,0,13,0,10,10,6,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
State Police Romney,1999,West Virginia,0,WVWSP4300,20,78,17,76,65,13,7,9,21,1,1,7,7,1,0,0,1,1,0,17,0,9,6,2,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
