agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Spring Arbor Township Police Department,2016,Michigan,8097,MI3875500,2,7,5,7,17,0,1,1,17,0,0,4,0,0,0,0,0,0,0,2,1,0,4,1,10,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
Spring Arbor Township Police Department,2015,Michigan,8272,MI3875500,25,11,4,11,18,0,0,2,18,0,0,9,2,0,0,0,0,1,0,3,1,1,0,0,4,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2014,Michigan,8267,MI3875500,5,7,2,9,13,1,0,1,8,0,0,5,0,0,0,0,0,0,0,3,0,0,1,0,7,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2013,Michigan,8276,MI3875500,10,12,1,7,16,3,6,1,18,0,1,14,0,0,0,0,0,0,0,7,0,0,0,0,2,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2012,Michigan,8250,MI3875500,4,19,0,4,30,0,1,4,19,0,0,5,3,1,0,0,0,1,0,4,0,0,0,0,3,0,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2011,Michigan,8261,MI3875500,13,18,0,15,24,1,2,7,14,0,0,6,0,1,1,0,0,0,0,6,0,2,1,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2010,Michigan,8397,MI3875500,26,9,2,12,22,3,3,3,18,0,0,7,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2009,Michigan,8409,MI3875500,7,9,3,15,26,2,0,5,17,0,0,7,3,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2008,Michigan,8487,MI3875500,12,11,3,10,31,0,1,3,21,1,1,9,0,0,0,0,1,0,0,3,1,0,2,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spring Arbor Township Police Department,2007,Michigan,8495,MI3875500,12,4,5,18,29,2,7,0,26,0,0,11,2,1,0,0,1,0,0,7,1,1,1,1,5,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
