agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Claremont Police Department,2016,New Hampshire,12913,NH0100600,79,130,20,32,147,7,6,72,47,1,4,74,57,5,0,1,0,0,0,12,2,4,4,1,17,7,12,1,12,11,0,4,1,1,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0
Claremont Police Department,2015,New Hampshire,13009,NH0100600,46,201,13,32,172,7,11,64,59,2,5,114,57,5,0,0,0,0,0,39,5,8,11,1,17,11,6,1,11,4,0,0,1,0,0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0
Claremont Police Department,2014,New Hampshire,12981,NH0100600,49,170,24,45,150,8,7,79,125,0,7,98,50,5,1,0,1,0,0,46,1,5,10,2,14,6,26,8,8,5,0,3,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2013,New Hampshire,12990,NH0100600,43,176,18,69,168,20,6,40,171,0,11,101,39,8,0,4,2,0,0,29,3,7,16,2,10,11,28,2,14,9,0,2,2,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0
Claremont Police Department,2012,New Hampshire,13293,NH0100600,50,189,29,66,236,13,18,70,232,0,6,49,58,3,0,2,1,0,1,32,3,3,10,3,10,16,23,5,9,4,0,2,3,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2011,New Hampshire,13372,NH0100600,54,190,23,50,196,8,8,69,236,0,9,51,61,6,0,0,1,1,0,37,0,6,6,2,15,15,25,2,7,3,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2010,New Hampshire,12788,NH0100600,44,231,16,55,201,15,17,31,184,3,5,50,74,4,0,0,0,0,0,54,3,3,12,1,11,3,20,1,3,11,0,3,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Claremont Police Department,2009,New Hampshire,12940,NH0100600,55,213,27,61,265,15,10,50,200,0,10,45,96,9,0,0,3,1,0,47,0,8,9,3,10,9,15,2,16,5,0,0,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2008,New Hampshire,13090,NH0100600,57,226,17,38,221,11,13,65,174,2,8,34,36,3,0,1,1,0,0,54,2,4,15,0,13,8,27,0,16,7,0,2,3,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
Claremont Police Department,2007,New Hampshire,13291,NH0100600,71,201,28,53,235,18,9,105,171,0,6,27,36,3,0,0,2,0,0,51,4,2,20,5,19,6,30,5,19,6,0,0,3,0,0,1,0,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
Claremont Police Department,2006,New Hampshire,13439,NH0100600,98,158,13,35,259,11,6,150,165,3,7,51,25,2,1,2,3,0,0,38,2,4,15,7,13,6,12,5,14,5,0,1,6,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2005,New Hampshire,13451,NH0100600,78,129,19,50,212,25,4,104,152,0,8,25,31,1,1,2,2,0,0,41,4,4,11,5,3,6,107,3,9,7,0,0,3,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2004,New Hampshire,13478,NH0100600,106,154,18,47,277,16,8,75,119,0,6,39,34,2,0,6,2,0,1,36,1,2,17,4,2,19,138,4,14,1,0,0,5,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
Claremont Police Department,2003,New Hampshire,13326,NH0100600,56,159,13,33,269,16,3,90,114,0,8,18,43,4,0,2,4,1,0,32,1,3,12,0,10,6,89,4,21,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
