agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Grand Junction Police Department,2016,Colorado,60628,CO0390100,394,511,180,368,916,164,113,612,904,2,60,277,908,36,2,3,1,449,3,42,0,103,127,15,64,23,36,50,42,270,5,4,0,2,0,12,0,0,5,1,0,0,4,1,1,0,0,1,0,0,0,0
Grand Junction Police Department,2015,Colorado,60508,CO0390100,398,551,146,329,1067,156,99,570,631,7,62,355,760,27,5,0,4,412,0,49,2,90,110,17,75,21,19,52,49,235,6,7,1,8,0,8,0,0,3,2,0,0,5,2,0,0,0,1,0,0,0,0
Grand Junction Police Department,2014,Colorado,59972,CO0390100,330,471,150,269,864,100,128,473,729,0,60,287,730,43,4,3,6,383,1,31,2,99,100,21,48,11,44,51,50,196,3,10,0,10,1,3,1,1,4,0,2,0,1,0,1,0,0,0,0,0,0,0
Grand Junction Police Department,2013,Colorado,60167,CO0390100,409,429,128,308,1019,117,107,463,595,3,60,324,744,51,2,5,3,363,2,65,1,88,88,26,56,21,76,37,57,223,3,3,2,6,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
Grand Junction Police Department,2012,Colorado,59516,CO0390100,557,398,151,317,1126,138,172,585,642,0,57,341,637,29,9,5,5,469,2,56,8,77,98,18,56,23,64,19,39,184,0,0,0,1,0,3,0,0,6,2,2,0,1,3,0,0,0,0,0,0,0,0
Grand Junction Police Department,2011,Colorado,59586,CO0390100,511,340,118,383,1396,141,129,494,555,1,75,311,585,37,7,1,8,304,2,44,19,71,69,24,101,23,126,35,47,173,0,0,0,2,0,3,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
Grand Junction Police Department,2010,Colorado,59029,CO0390100,439,308,111,344,1143,104,127,516,443,12,43,260,489,29,1,1,2,298,2,41,26,51,57,9,71,16,120,27,56,181,0,1,1,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Grand Junction Police Department,2009,Colorado,50195,CO0390100,592,332,124,379,1142,137,163,580,468,19,42,304,613,49,4,0,2,279,0,21,30,76,113,22,99,15,212,35,39,204,2,1,0,1,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
Grand Junction Police Department,2008,Colorado,48870,CO0390100,549,329,179,376,1522,177,105,591,557,17,49,258,507,30,7,2,3,203,3,38,29,59,91,51,114,14,121,45,39,219,3,2,1,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Grand Junction Police Department,2007,Colorado,47235,CO0390100,459,386,171,332,1488,183,148,722,712,28,35,228,492,31,4,6,1,323,1,37,36,80,123,35,99,23,89,33,38,235,0,0,0,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,2006,Colorado,46155,CO0390100,597,434,168,453,1579,244,154,655,743,32,39,253,455,39,0,6,0,275,3,48,27,92,202,27,95,30,143,58,49,197,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,2005,Colorado,45312,CO0390100,580,410,188,545,1894,241,142,671,915,16,24,319,693,32,3,4,3,389,0,43,26,102,306,21,111,42,194,55,37,176,2,0,0,2,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,2004,Colorado,44877,CO0390100,596,407,164,568,1843,195,180,593,809,36,43,246,593,17,5,0,0,607,2,26,27,105,282,25,98,23,267,54,46,161,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,2003,Colorado,43593,CO0390100,718,426,143,526,1818,171,248,516,858,35,38,222,562,17,1,1,0,486,2,14,29,76,163,37,75,16,165,54,43,97,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,2002,Colorado,43989,CO0390100,528,286,96,367,1421,143,269,348,452,27,23,348,369,18,8,0,0,343,0,15,45,48,102,28,43,15,93,36,25,53,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Grand Junction Police Department,2001,Colorado,NA,CO0390100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grand Junction Police Department,2000,Colorado,NA,CO0390100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grand Junction Police Department,1999,Colorado,NA,CO0390100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grand Junction Police Department,1998,Colorado,35999,CO0390100,569,345,142,485,1362,156,281,416,486,17,20,345,604,32,4,0,0,320,3,22,38,80,100,29,17,17,115,11,36,90,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Grand Junction Police Department,1997,Colorado,33816,CO0390100,561,391,162,446,1345,138,321,461,536,15,14,381,632,23,2,0,0,330,1,22,33,81,94,24,36,34,139,7,39,80,2,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
