agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
New Ellenton Police Department,2016,South Carolina,2134,SC0020600,3,20,9,10,26,5,1,3,15,0,2,0,3,8,0,0,0,1,0,4,1,4,1,0,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2015,South Carolina,2123,SC0020600,15,21,5,19,18,3,1,4,25,1,2,1,9,3,0,0,0,5,1,2,0,1,4,1,3,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2014,South Carolina,2110,SC0020600,9,23,7,53,28,3,1,8,19,0,1,2,9,3,0,0,0,5,0,7,1,3,2,0,1,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2013,South Carolina,2094,SC0020600,6,29,5,37,26,3,0,8,24,0,0,3,11,3,0,0,1,2,0,4,0,5,2,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2012,South Carolina,2079,SC0020600,7,44,7,18,34,2,1,3,23,0,0,2,6,3,0,0,0,4,0,0,0,0,6,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2011,South Carolina,2076,SC0020600,6,27,3,18,29,3,0,4,24,0,0,1,5,0,0,0,0,4,0,1,1,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2010,South Carolina,2252,SC0020600,5,40,13,21,27,2,4,6,35,0,0,4,5,0,0,1,0,1,0,5,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2009,South Carolina,2224,SC0020600,5,37,18,21,25,6,0,2,13,0,1,4,5,3,1,0,0,3,0,1,0,6,4,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2008,South Carolina,2231,SC0020600,10,57,14,39,56,10,4,7,30,1,0,3,6,7,0,0,0,2,0,2,0,8,5,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2007,South Carolina,2251,SC0020600,11,36,6,23,30,8,2,13,36,0,2,0,0,3,0,0,0,5,0,2,0,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2006,South Carolina,2294,SC0020600,7,31,9,12,42,2,1,12,39,2,0,0,8,3,0,0,0,10,0,4,0,2,1,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2005,South Carolina,2304,SC0020600,3,21,7,20,21,9,0,5,41,0,1,0,5,0,0,0,0,5,0,2,0,0,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2004,South Carolina,2304,SC0020600,0,31,5,24,22,6,1,5,52,0,2,0,4,1,0,0,0,0,0,3,0,2,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2003,South Carolina,2291,SC0020600,3,33,8,11,14,5,1,11,41,0,0,0,4,2,0,0,0,2,0,4,0,1,6,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2002,South Carolina,2303,SC0020600,8,26,8,15,31,3,1,7,40,0,1,0,5,1,0,0,0,0,0,12,0,0,2,0,0,0,5,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2001,South Carolina,2279,SC0020600,7,2,2,8,0,8,0,0,17,1,2,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,2000,South Carolina,0,SC0020600,6,20,8,17,0,1,2,0,19,0,0,5,13,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,1999,South Carolina,2631,SC0020600,3,22,8,13,0,3,3,6,16,0,0,4,5,2,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,1998,South Carolina,2671,SC0020600,4,16,6,9,0,5,2,2,15,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton Police Department,1997,South Carolina,2558,SC0020600,2,26,12,12,0,7,5,13,20,0,0,1,7,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
