agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Allen Park Police Department,2016,Michigan,27284,MI8221200,50,109,26,57,66,78,8,94,111,0,3,31,164,11,3,1,1,19,0,8,11,10,15,5,51,5,49,1,7,67,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2015,Michigan,27422,MI8221200,80,86,28,96,90,64,24,83,123,0,5,26,133,7,1,1,1,10,0,2,7,8,11,1,63,6,34,0,7,78,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2014,Michigan,27549,MI8221200,91,84,29,90,106,61,8,94,151,0,6,23,131,11,4,2,1,23,1,3,4,12,11,3,75,16,13,0,5,31,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2013,Michigan,27601,MI8221200,111,85,16,101,93,85,18,111,129,0,6,36,185,4,2,1,0,18,0,6,12,7,4,4,55,8,18,0,5,32,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2012,Michigan,27941,MI8221200,154,93,21,139,106,75,21,138,122,2,5,41,163,16,2,4,2,20,2,2,16,13,4,1,59,9,20,1,6,26,0,2,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2011,Michigan,28189,MI8221200,109,101,24,116,135,58,11,99,105,1,6,27,146,6,1,5,1,18,0,1,7,11,9,0,54,9,7,0,6,17,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2010,Michigan,24833,MI8221200,107,101,29,110,119,72,13,133,121,0,2,35,146,10,1,4,3,15,0,2,5,10,16,3,51,9,18,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2009,Michigan,25658,MI8221200,122,100,22,121,117,92,14,143,134,0,2,45,138,13,6,2,3,14,0,4,12,10,9,8,46,6,21,0,3,21,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2008,Michigan,26269,MI8221200,119,87,21,123,170,45,11,74,80,1,2,57,158,21,6,4,2,10,1,3,16,6,17,5,33,8,15,1,4,15,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2007,Michigan,27384,MI8221200,29,15,2,61,100,45,3,10,58,0,0,38,29,0,1,1,0,1,0,3,2,0,7,1,14,5,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2006,Michigan,28013,MI8221200,71,47,21,234,241,134,0,35,144,1,6,28,29,10,9,0,0,12,0,11,7,7,1,6,0,9,46,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2005,Michigan,28504,MI8221200,188,55,31,112,160,125,0,144,165,2,10,39,27,15,9,0,0,30,0,11,15,10,5,1,0,12,95,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Park Police Department,2004,Michigan,28855,MI8221200,221,65,20,155,261,92,0,71,169,2,10,56,46,18,9,0,0,27,0,11,9,7,1,0,0,11,88,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
