agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Charleston County Sheriff's Office,2016,South Carolina,87913,SC0100000,366,687,232,440,795,173,35,715,389,2,22,339,80,50,0,1,5,122,5,159,29,83,82,9,79,38,84,9,13,63,0,18,0,9,0,1,1,0,1,0,1,0,8,1,0,0,0,0,0,0,1,0
Charleston County Sheriff's Office,2015,South Carolina,87017,SC0100000,322,719,264,429,653,154,47,558,355,2,23,231,70,41,1,0,6,97,6,127,23,37,63,4,116,24,114,11,9,70,1,9,0,8,1,1,0,1,2,0,7,0,8,0,1,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2014,South Carolina,86537,SC0100000,358,830,325,503,790,161,77,676,393,1,12,239,70,76,0,1,9,166,9,206,27,49,97,5,131,25,129,9,24,70,0,4,0,5,3,0,1,2,1,0,1,0,6,0,1,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2013,South Carolina,85858,SC0100000,326,868,281,608,837,166,64,591,466,0,20,246,73,49,0,1,10,125,6,249,28,45,98,13,145,36,133,14,19,69,5,7,1,16,2,1,0,2,1,0,0,0,14,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2012,South Carolina,83839,SC0100000,307,598,260,554,765,151,61,498,477,7,19,211,110,67,1,1,9,114,5,186,32,45,63,11,89,33,116,5,20,58,0,1,1,3,0,0,2,1,1,0,2,0,12,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2011,South Carolina,82237,SC0100000,311,712,333,753,941,271,109,626,636,7,24,233,88,98,2,1,10,97,9,203,25,52,94,14,130,46,138,10,23,64,1,0,1,12,1,1,0,0,2,0,4,0,10,1,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2010,South Carolina,79469,SC0100000,337,776,343,779,774,228,163,670,705,3,19,158,67,99,2,0,6,125,9,174,30,35,97,10,130,35,134,13,17,49,4,3,0,24,3,1,7,5,2,1,8,1,3,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2009,South Carolina,80943,SC0100000,424,999,431,801,704,306,128,611,676,8,30,53,126,132,1,2,8,98,1,294,36,59,116,7,152,23,168,14,15,63,0,2,0,1,2,2,4,2,1,0,4,1,8,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2008,South Carolina,79958,SC0100000,405,951,381,778,825,363,172,445,714,4,33,70,96,115,1,1,6,67,6,325,40,51,87,5,144,24,158,15,30,47,1,1,1,28,0,0,0,1,5,0,3,1,12,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2007,South Carolina,81017,SC0100000,408,1190,566,806,919,405,177,608,814,11,35,32,125,109,2,1,12,109,8,422,46,52,123,11,145,22,182,21,26,54,1,0,1,2,2,0,5,3,4,0,6,0,3,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2006,South Carolina,79804,SC0100000,565,1078,485,850,934,400,162,629,910,8,39,37,132,116,0,5,11,74,5,389,45,61,166,12,151,15,201,13,31,42,0,1,0,1,0,0,1,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2005,South Carolina,80507,SC0100000,430,1041,608,822,977,446,197,633,1026,12,38,46,119,101,1,1,13,44,6,495,18,82,103,9,109,24,245,20,25,47,1,1,0,0,0,1,2,0,5,1,5,4,6,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2004,South Carolina,81746,SC0100000,489,945,663,771,942,387,228,509,981,8,39,66,159,93,2,3,10,34,4,508,30,68,120,9,93,15,303,28,34,20,1,1,0,4,0,0,3,0,7,0,10,0,5,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2003,South Carolina,81151,SC0100000,471,907,660,922,1263,485,247,575,1121,13,39,118,176,137,2,1,15,64,5,603,33,77,113,26,110,33,318,27,38,54,0,2,0,3,3,1,3,1,4,1,6,8,2,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2002,South Carolina,83904,SC0100000,448,992,579,775,1228,490,211,525,1004,22,42,171,193,108,3,8,10,72,7,562,30,59,100,15,85,45,348,24,51,34,0,2,0,0,0,1,2,0,6,0,1,9,1,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2001,South Carolina,83000,SC0100000,565,1128,554,813,1288,569,192,562,1223,15,47,180,137,120,0,8,15,81,5,546,21,73,101,18,64,36,314,19,46,54,0,0,0,1,0,0,1,0,12,0,4,2,1,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,2000,South Carolina,0,SC0100000,315,1055,252,502,0,270,171,309,1114,5,31,68,151,62,1,1,13,0,4,392,0,0,0,9,0,0,0,16,17,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1999,South Carolina,113621,SC0100000,450,1392,406,997,0,384,248,414,1486,10,37,101,122,95,4,4,18,0,6,576,0,0,0,11,0,0,0,12,33,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1998,South Carolina,113314,SC0100000,464,1657,369,1056,0,433,290,367,1640,14,43,126,157,102,1,6,16,2,5,187,0,0,0,9,0,0,0,8,36,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1997,South Carolina,109815,SC0100000,560,1616,440,1187,0,420,331,391,1460,11,58,126,195,97,0,8,18,0,6,125,0,0,0,9,0,0,0,14,45,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1996,South Carolina,108034,SC0100000,496,1685,475,1224,1,418,452,415,1099,17,47,140,175,113,2,13,20,1,10,149,0,0,2,14,0,0,0,10,34,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1995,South Carolina,107275,SC0100000,333,1461,391,909,298,355,393,318,1308,2,34,98,149,101,2,9,14,36,3,102,0,11,26,11,1,3,3,15,27,1,0,0,0,0,0,0,0,0,11,0,5,1,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1994,South Carolina,111236,SC0100000,444,1924,658,1425,407,549,649,382,1068,6,61,133,213,135,4,15,16,30,12,180,0,8,25,16,2,2,4,17,50,0,0,1,0,3,0,0,0,0,10,0,10,0,1,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1993,South Carolina,110599,SC0100000,422,1873,805,1726,534,598,638,305,1109,22,58,133,273,218,2,12,24,14,12,75,6,9,37,5,1,7,22,29,49,0,0,0,2,2,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1992,South Carolina,111186,SC0100000,400,1824,761,1800,1652,554,630,317,1254,8,61,100,407,202,2,13,22,32,9,89,33,81,79,61,21,63,327,17,61,2,2,0,0,26,3,1,4,1,10,0,7,0,0,0,2,0,0,0,0,0,0,0
Charleston County Sheriff's Office,1991,South Carolina,109859,SC0100000,528,1684,832,1794,1768,490,650,350,1764,16,69,112,494,191,6,16,13,21,16,40,44,86,112,56,21,62,391,23,45,1,2,0,1,32,5,0,5,7,8,0,2,1,2,0,0,0,0,0,0,0,0,0
