agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Vidor Police Department,2007,Texas,11158,TX1810400,78,112,28,115,128,58,12,113,259,3,9,2,0,7,0,0,3,21,1,20,1,11,47,0,0,13,11,1,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2006,Texas,11610,TX1810400,55,130,21,129,112,61,6,87,237,0,4,1,0,8,0,0,4,11,0,13,0,9,41,1,0,19,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2005,Texas,11479,TX1810400,51,95,18,142,93,51,14,49,196,9,3,1,0,6,0,0,0,9,0,11,2,8,60,6,0,12,6,1,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2004,Texas,11473,TX1810400,56,125,30,108,73,39,24,47,209,2,6,1,0,6,0,0,2,4,1,11,0,6,59,1,0,11,3,2,2,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2003,Texas,11478,TX1810400,72,179,15,110,72,34,16,63,203,3,5,2,0,11,0,0,2,2,1,12,0,10,43,7,1,6,1,0,4,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2002,Texas,11949,TX1810400,123,164,26,144,124,42,48,48,220,8,6,5,0,9,0,1,2,3,0,19,1,11,43,6,0,9,0,1,2,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2001,Texas,11700,TX1810400,136,152,31,120,133,48,15,75,204,16,5,7,0,6,0,0,0,4,0,20,0,13,57,4,0,6,0,3,3,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,2000,Texas,0,TX1810400,70,168,31,93,152,43,27,38,235,3,2,9,0,13,0,0,3,3,0,32,5,3,49,10,1,0,0,0,4,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,1999,Texas,11114,TX1810400,118,150,21,113,166,40,1,45,237,7,3,5,0,8,0,0,1,2,0,40,1,4,52,3,0,2,2,1,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Vidor Police Department,1998,Texas,11259,TX1810400,100,177,32,109,120,41,2,37,200,2,5,3,24,5,0,2,0,4,0,22,0,9,51,6,0,2,0,2,3,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
