agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Centerville Police Department,2016,Tennessee,3574,TN0410100,8,34,12,41,26,10,2,55,9,0,0,30,12,1,0,0,0,45,0,14,0,1,3,0,2,1,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2015,Tennessee,3585,TN0410100,7,47,12,29,16,1,2,48,24,0,2,32,12,1,0,0,0,25,0,39,1,3,9,0,1,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2014,Tennessee,3591,TN0410100,3,57,4,21,24,1,2,45,12,1,0,28,14,0,0,0,0,25,0,46,0,5,7,0,1,0,4,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Centerville Police Department,2013,Tennessee,3531,TN0410100,8,49,6,23,29,1,1,66,8,0,0,18,10,2,2,1,0,43,0,22,0,5,8,0,3,0,7,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2012,Tennessee,3630,TN0410100,10,47,3,22,32,2,2,43,20,0,0,31,6,0,0,1,0,19,0,8,0,4,7,0,1,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2011,Tennessee,3677,TN0410100,5,34,5,13,23,1,2,41,8,0,0,22,10,1,1,0,0,13,1,6,0,1,8,1,5,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Centerville Police Department,2010,Tennessee,3947,TN0410100,4,32,3,29,24,5,3,32,11,2,0,22,21,0,0,0,0,16,0,13,0,6,3,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2009,Tennessee,3994,TN0410100,20,54,5,33,32,5,6,35,16,0,2,20,19,0,0,1,0,15,0,22,0,4,11,1,1,1,7,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2008,Tennessee,3998,TN0410100,9,40,2,26,41,4,7,39,17,2,0,27,13,1,1,0,0,21,0,13,0,2,12,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2007,Tennessee,4018,TN0410100,14,49,4,36,54,2,8,37,26,1,1,12,5,0,1,0,0,17,0,14,0,3,4,0,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
