agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Newport Police Department,2016,New Hampshire,6337,NH0101800,13,101,9,22,71,2,1,55,24,0,2,41,19,1,0,0,1,1,0,34,0,3,3,2,11,2,20,2,7,7,0,8,2,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0
Newport Police Department,2015,New Hampshire,6367,NH0101800,19,101,7,21,92,5,8,52,20,1,5,58,20,2,0,0,0,0,0,26,3,3,6,2,14,6,18,3,10,9,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Newport Police Department,2014,New Hampshire,6352,NH0101800,25,108,7,52,126,5,6,43,33,0,1,49,26,2,0,0,2,1,0,40,1,3,7,3,21,10,28,0,10,9,1,4,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
Newport Police Department,2013,New Hampshire,6380,NH0101800,33,102,11,28,81,7,8,33,77,0,4,29,33,0,0,0,1,0,0,55,3,1,5,0,10,6,28,3,7,3,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2012,New Hampshire,6476,NH0101800,46,110,11,58,132,10,24,46,111,1,6,34,12,0,1,0,0,1,0,48,1,4,8,0,7,3,12,2,13,6,0,2,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
Newport Police Department,2011,New Hampshire,6516,NH0101800,43,115,8,31,87,11,18,33,95,1,3,14,9,0,0,0,1,0,0,48,5,6,9,2,10,2,17,6,12,2,0,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Newport Police Department,2010,New Hampshire,6474,NH0101800,26,117,4,32,115,2,14,27,95,1,4,21,13,2,0,0,2,0,0,52,2,1,8,2,8,5,20,4,8,2,0,1,2,1,0,1,0,0,10,0,1,0,5,0,0,0,0,0,0,0,0,0
Newport Police Department,2009,New Hampshire,6550,NH0101800,34,110,4,58,140,15,14,41,103,1,6,24,18,0,1,0,1,1,0,52,0,3,11,0,9,7,23,3,6,7,0,3,2,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
Newport Police Department,2008,New Hampshire,6498,NH0101800,46,107,8,26,156,12,13,45,114,0,2,27,13,0,0,0,0,1,0,84,1,3,7,6,5,3,26,1,16,8,0,2,3,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
Newport Police Department,2007,New Hampshire,6570,NH0101800,17,154,6,30,162,12,7,44,137,1,2,34,6,1,0,0,1,13,0,91,3,6,7,0,7,6,27,4,11,4,0,1,4,1,0,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0
Newport Police Department,2006,New Hampshire,6586,NH0101800,54,145,10,38,158,14,4,42,125,1,1,38,3,3,0,0,2,4,0,116,2,9,9,2,4,6,33,7,7,4,0,0,2,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0
Newport Police Department,2005,New Hampshire,6524,NH0101800,38,148,9,43,171,10,2,47,122,1,2,37,17,3,0,0,1,0,0,135,2,0,10,4,7,4,64,5,12,1,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2004,New Hampshire,6500,NH0101800,34,144,6,42,196,7,0,42,66,0,5,48,13,3,0,0,1,1,0,131,1,4,10,1,3,6,95,5,10,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2003,New Hampshire,6405,NH0101800,58,171,5,26,253,15,0,44,59,0,5,50,19,0,0,0,1,0,0,146,1,8,16,1,5,8,118,4,14,0,0,0,7,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
