agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Wadsworth Police Department,2016,Ohio,21910,OH0520300,117,50,15,40,104,3,6,153,133,0,7,20,162,2,2,1,0,114,0,43,0,14,7,4,7,11,13,0,5,23,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wadsworth Police Department,2015,Ohio,21966,OH0520300,34,52,8,46,96,5,5,151,115,1,5,31,171,3,1,0,0,94,1,40,0,4,14,4,10,14,20,1,2,39,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Wadsworth Police Department,2014,Ohio,21894,OH0520300,40,58,5,41,80,7,2,120,145,0,6,24,170,0,1,3,0,51,0,49,0,10,6,4,16,12,13,1,4,17,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Wadsworth Police Department,2013,Ohio,21758,OH0520300,58,58,7,62,99,7,1,125,160,0,7,15,154,3,3,3,1,47,0,43,0,10,11,0,38,15,14,2,11,12,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Wadsworth Police Department,2012,Ohio,21682,OH0520300,65,71,4,66,119,4,2,86,158,0,4,37,122,0,2,3,0,89,0,60,0,9,10,1,17,24,11,1,6,8,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
