agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Yale Police Department,2016,Michigan,1896,MI7483500,10,6,4,2,6,0,1,11,10,1,0,2,0,1,0,0,1,0,0,4,0,2,1,0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yale Police Department,2015,Michigan,1909,MI7483500,4,5,0,2,12,0,0,11,4,0,1,5,1,1,0,0,1,1,0,4,0,1,0,0,5,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Yale Police Department,2014,Michigan,1916,MI7483500,6,10,2,5,16,0,0,11,10,0,1,4,0,0,0,0,0,8,0,4,0,0,0,0,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2013,Michigan,1909,MI7483500,4,13,3,19,17,0,1,9,15,0,1,7,3,1,0,0,0,4,0,6,1,1,0,0,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2012,Michigan,1940,MI7483500,9,18,6,8,27,0,1,14,12,0,2,4,2,0,0,0,0,0,0,12,0,2,1,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yale Police Department,2011,Michigan,1954,MI7483500,0,10,2,0,23,0,1,7,0,0,1,0,3,0,0,0,0,2,0,9,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2010,Michigan,1912,MI7483500,4,12,4,6,21,0,0,18,9,1,1,7,2,0,0,1,0,2,1,0,0,1,2,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Yale Police Department,2009,Michigan,NA,MI7483500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yale Police Department,2008,Michigan,1955,MI7483500,4,25,3,2,28,2,0,7,33,0,1,8,3,0,0,0,2,2,0,16,0,1,2,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yale Police Department,2007,Michigan,1967,MI7483500,8,17,6,12,21,0,1,8,14,0,0,8,2,1,0,0,0,2,0,9,1,1,2,1,0,4,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yale Police Department,2006,Michigan,1988,MI7483500,3,8,4,9,6,0,0,8,4,0,0,4,1,0,0,0,0,1,0,3,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2005,Michigan,2009,MI7483500,6,17,1,11,15,2,2,8,10,0,1,6,1,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2004,Michigan,2011,MI7483500,6,14,4,9,17,0,1,4,3,0,1,5,2,0,0,0,0,4,0,3,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2003,Michigan,2047,MI7483500,5,24,4,7,18,2,0,11,17,0,1,5,2,0,0,0,0,0,0,6,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2002,Michigan,2086,MI7483500,8,33,6,8,17,0,1,7,19,0,0,7,2,0,0,0,0,2,1,16,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2001,Michigan,2074,MI7483500,4,36,9,5,25,1,3,6,20,0,3,1,8,0,0,0,0,3,0,10,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yale Police Department,2000,Michigan,0,MI7483500,4,21,6,15,18,1,3,10,29,0,3,4,6,0,0,0,0,2,0,3,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
