agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Yarmouth Police Department,2016,Massachusetts,23299,MA0011500,107,68,170,102,166,20,0,99,195,0,13,57,49,4,3,0,0,0,0,42,2,17,19,2,27,17,69,2,5,15,1,1,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
Yarmouth Police Department,2015,Massachusetts,23550,MA0011500,60,94,173,118,160,22,0,105,153,0,12,66,19,12,5,4,2,0,0,48,3,15,19,7,20,13,53,3,1,23,1,7,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2014,Massachusetts,23683,MA0011500,107,138,160,208,279,20,0,114,205,0,9,71,32,18,7,5,1,0,0,60,5,17,19,4,20,11,66,3,3,34,0,4,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2013,Massachusetts,23736,MA0011500,117,181,164,202,323,23,0,139,250,0,14,93,44,8,10,4,2,0,0,67,6,13,21,2,29,20,63,1,0,49,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2012,Massachusetts,23991,MA0011500,89,225,127,294,391,19,0,113,283,0,6,90,35,7,8,4,2,0,0,68,10,17,15,7,30,10,51,2,4,41,0,1,0,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2011,Massachusetts,23939,MA0011500,2,238,121,403,332,19,0,96,255,0,18,80,49,19,10,3,0,1,0,58,5,11,21,5,21,18,51,8,2,31,0,1,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2010,Massachusetts,23498,MA0011500,17,211,105,419,379,16,3,81,269,0,12,84,50,22,3,2,1,1,1,47,5,7,40,5,20,16,56,0,5,44,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2009,Massachusetts,24010,MA0011500,147,181,91,351,428,37,41,78,305,6,9,59,36,21,7,2,1,0,1,47,7,10,27,8,22,18,31,1,6,24,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2008,Massachusetts,23903,MA0011500,226,189,123,250,357,38,77,113,269,1,7,79,44,17,1,4,3,1,0,85,9,19,54,7,19,23,67,1,10,26,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2007,Massachusetts,24304,MA0011500,61,149,140,276,335,38,21,117,225,0,6,75,45,14,3,4,4,0,0,80,5,11,43,8,23,12,70,3,2,21,0,1,1,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2006,Massachusetts,24769,MA0011500,53,106,143,321,337,33,16,127,232,0,4,62,51,11,1,2,3,4,0,45,4,8,54,3,23,14,67,2,8,22,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2005,Massachusetts,24903,MA0011500,40,115,119,246,281,31,18,103,175,2,9,74,25,11,3,3,6,10,0,45,3,6,42,2,20,9,38,1,5,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Yarmouth Police Department,2004,Massachusetts,25126,MA0011500,87,149,98,124,353,22,47,94,190,5,7,56,34,14,0,0,2,5,0,56,3,11,48,4,22,10,55,1,14,12,0,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
