agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Benton Police Department,2016,Tennessee,1275,TN0700200,4,14,1,1,4,1,0,78,11,0,0,4,11,0,0,0,0,71,0,0,1,5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Benton Police Department,2015,Tennessee,1291,TN0700200,0,12,2,5,1,2,0,56,13,2,0,1,13,0,0,1,0,45,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Benton Police Department,2014,Tennessee,1316,TN0700200,1,16,1,5,5,1,1,39,18,1,0,3,19,0,0,0,0,40,0,0,0,2,8,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Benton Police Department,2013,Tennessee,1330,TN0700200,4,9,1,2,7,2,0,39,10,1,1,3,15,0,0,0,0,31,0,3,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2012,Tennessee,1393,TN0700200,2,20,5,5,11,1,2,38,6,0,0,5,9,0,0,0,0,25,0,3,0,5,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2011,Tennessee,1397,TN0700200,1,29,3,11,23,2,1,60,18,8,0,2,7,0,0,0,0,42,0,6,0,8,6,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2010,Tennessee,1182,TN0700200,2,33,3,11,10,1,1,74,7,0,0,7,12,0,0,0,0,57,0,4,0,7,5,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2009,Tennessee,1189,TN0700200,8,37,2,5,7,3,1,78,6,0,0,8,17,0,0,0,0,48,0,7,0,11,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2008,Tennessee,1119,TN0700200,2,11,4,11,15,3,0,55,12,0,0,1,8,0,0,0,0,26,0,7,0,6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2007,Tennessee,1080,TN0700200,2,20,5,8,10,2,0,80,17,0,0,2,16,1,0,0,0,45,0,15,1,8,3,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton Police Department,2006,Tennessee,1117,TN0700200,1,20,2,9,15,3,0,63,23,0,0,1,2,0,0,1,0,44,0,10,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
