agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Colorado State University Police Department,2016,Colorado,0,CO0350500,5,8,3,22,119,7,29,211,240,2,2,21,4,0,0,0,0,191,0,1,0,6,25,7,4,0,14,3,2,7,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2015,Colorado,0,CO0350500,8,11,0,5,154,2,4,160,242,0,2,7,1,0,0,1,0,140,0,0,0,3,19,6,5,1,12,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2014,Colorado,0,CO0350500,9,11,1,16,307,7,6,141,192,1,4,7,2,0,0,0,0,125,0,2,0,6,5,5,9,1,8,0,1,7,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2013,Colorado,0,CO0350500,11,9,1,12,125,4,7,125,292,0,3,16,4,2,0,0,1,122,0,6,0,6,7,7,5,1,7,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Colorado State University Police Department,2012,Colorado,0,CO0350500,13,12,2,29,142,2,12,194,353,1,5,32,0,1,0,0,0,196,0,3,0,8,12,9,2,4,8,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2011,Colorado,0,CO0350500,23,8,2,18,165,1,14,179,341,1,1,32,5,2,1,0,0,188,0,5,0,8,14,4,2,1,6,3,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2010,Colorado,0,CO0350500,40,17,2,47,189,9,5,177,264,1,1,28,6,2,0,0,0,197,0,2,0,1,8,8,6,1,9,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2009,Colorado,0,CO0350500,30,15,4,20,180,11,17,117,304,1,5,52,2,1,0,0,0,98,0,2,2,3,7,12,5,1,6,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2008,Colorado,0,CO0350500,19,15,5,13,166,2,14,145,300,4,2,50,5,0,0,0,0,122,0,1,0,3,11,6,9,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2007,Colorado,0,CO0350500,16,12,2,14,175,7,10,88,341,2,3,37,2,2,0,1,0,75,0,5,0,2,8,3,2,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
Colorado State University Police Department,2006,Colorado,0,CO0350500,20,9,2,15,157,2,26,90,318,0,3,32,0,0,1,0,1,41,0,3,2,4,16,2,3,1,8,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
