agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Riley County Police Department,2016,Kansas,75609,KS0810000,262,680,110,177,626,76,55,362,423,1,45,156,136,21,7,8,8,191,1,91,10,47,89,9,76,18,86,10,26,66,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2015,Kansas,76024,KS0810000,249,670,106,195,674,78,45,319,362,3,24,142,158,22,3,2,13,193,2,75,4,37,74,10,57,8,57,6,28,63,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2014,Kansas,76426,KS0810000,187,639,101,171,660,38,43,353,333,1,30,202,144,29,7,2,9,219,2,48,2,30,63,18,51,2,24,12,19,39,2,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2013,Kansas,76853,KS0810000,239,725,96,222,687,50,42,357,392,4,22,187,132,16,6,2,5,221,5,65,1,42,58,10,78,0,23,4,26,36,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2012,Kansas,73370,KS0810000,218,795,106,233,774,44,62,364,520,0,32,197,148,23,3,2,3,227,1,4,2,34,65,16,64,5,12,4,24,19,6,4,0,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2011,Kansas,71567,KS0810000,235,786,109,289,747,41,51,408,458,1,32,243,137,20,4,5,6,224,5,18,2,63,80,9,95,3,15,5,29,13,5,10,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2010,Kansas,72737,KS0810000,256,751,128,260,675,20,48,433,521,0,36,195,148,16,8,7,5,233,3,35,2,39,87,18,103,1,14,9,29,16,0,4,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2009,Kansas,72034,KS0810000,307,844,123,293,884,53,77,464,537,4,53,180,204,25,8,7,14,247,3,174,1,53,89,11,99,7,26,46,28,19,0,7,0,2,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2008,Kansas,70053,KS0810000,309,844,143,346,914,75,107,415,589,4,48,199,191,31,6,12,15,7,4,152,0,35,90,13,102,1,66,29,32,15,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2007,Kansas,62409,KS0810000,174,803,144,301,782,85,142,336,554,14,49,314,142,18,9,9,11,0,3,193,1,25,100,20,107,2,56,30,43,5,1,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2006,Kansas,63270,KS0810000,281,850,200,285,802,74,153,378,698,6,42,209,113,29,5,3,10,1,0,199,2,41,111,26,110,0,53,67,44,6,3,2,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2005,Kansas,63281,KS0810000,190,720,170,254,638,52,158,270,562,13,26,187,87,23,4,6,6,8,0,133,5,42,99,24,70,4,38,40,42,3,1,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2004,Kansas,62565,KS0810000,282,572,117,281,699,59,153,283,605,3,35,147,103,18,8,4,13,0,2,116,5,39,137,18,63,14,45,14,35,7,0,4,0,0,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2003,Kansas,61653,KS0810000,334,519,120,251,751,76,165,234,614,21,30,197,88,14,2,3,6,4,1,47,4,13,162,22,57,13,50,14,16,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2002,Kansas,63485,KS0810000,355,496,126,284,601,65,117,249,444,4,36,135,81,17,4,5,9,5,2,48,8,16,129,4,27,2,34,13,34,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley County Police Department,2001,Kansas,18056,KS0810000,321,522,114,268,831,55,136,238,543,6,23,123,115,19,3,3,7,177,4,181,6,23,123,11,36,10,8,26,20,8,0,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
