agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Oak Ridge Police Department,2016,Tennessee,29296,TN0010300,114,229,105,189,196,68,33,193,159,0,15,190,180,19,1,0,1,158,1,30,9,23,69,4,54,11,76,9,23,35,0,7,0,3,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0
Oak Ridge Police Department,2015,Tennessee,29297,TN0010300,102,245,96,161,217,47,28,168,144,0,13,173,256,15,3,0,0,114,1,20,6,7,35,2,53,19,48,13,13,30,0,4,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2014,Tennessee,NA,TN0010300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oak Ridge Police Department,2013,Tennessee,NA,TN0010300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oak Ridge Police Department,2012,Tennessee,29593,TN0010300,124,281,50,221,179,67,51,169,153,5,7,276,162,21,2,0,3,90,2,34,20,18,73,5,131,38,68,3,10,35,0,3,0,1,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2011,Tennessee,29595,TN0010300,172,241,67,276,219,32,35,210,179,3,15,325,206,28,0,1,2,105,2,38,14,24,98,3,110,38,88,19,8,52,0,2,0,0,1,1,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2010,Tennessee,27728,TN0010300,155,284,74,378,228,35,49,317,172,1,10,364,147,32,1,0,2,94,1,23,19,32,89,4,102,42,89,16,8,73,0,1,0,0,0,0,0,0,5,0,0,0,5,0,2,0,0,0,0,0,0,0
Oak Ridge Police Department,2009,Tennessee,27718,TN0010300,227,275,55,419,259,64,64,380,146,4,18,358,151,37,3,0,0,158,0,23,13,30,121,7,166,46,63,11,6,49,0,1,0,1,0,0,0,0,3,0,0,0,9,1,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2008,Tennessee,27540,TN0010300,239,282,70,432,302,87,106,226,200,8,14,347,125,36,4,0,1,90,0,48,36,30,125,10,134,47,61,2,4,78,0,0,1,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2007,Tennessee,27682,TN0010300,305,292,77,347,371,79,49,223,203,10,10,322,172,41,2,0,0,111,3,42,65,34,96,12,101,50,47,12,9,64,0,0,1,0,0,0,0,0,1,1,1,0,9,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2006,Tennessee,27644,TN0010300,331,290,79,362,381,111,106,181,301,29,17,303,146,39,1,2,2,141,1,58,29,19,103,6,69,59,56,13,9,83,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2005,Tennessee,27585,TN0010300,392,303,90,397,363,144,133,152,369,7,10,322,164,52,0,5,1,140,1,68,27,26,148,7,50,64,49,6,10,98,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2004,Tennessee,27615,TN0010300,371,318,92,390,390,136,114,220,388,15,14,334,181,50,0,5,0,179,1,77,21,39,158,12,49,56,68,4,13,65,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2003,Tennessee,27437,TN0010300,258,340,96,347,411,133,90,184,516,13,19,164,203,41,0,1,1,109,1,60,17,30,147,4,30,38,85,7,7,40,0,1,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2002,Tennessee,27907,TN0010300,324,350,87,327,424,83,106,108,488,16,16,146,256,49,0,1,0,64,1,16,22,26,128,8,59,24,52,6,8,27,0,0,0,0,1,0,0,0,7,2,1,0,5,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2001,Tennessee,27631,TN0010300,251,323,68,251,435,67,92,130,395,17,9,211,192,29,0,0,3,89,3,20,12,23,95,12,19,16,48,4,8,20,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,2000,Tennessee,0,TN0010300,162,357,64,214,454,65,121,145,444,11,10,203,274,33,0,1,0,96,1,16,5,31,79,7,21,12,23,8,14,13,0,2,0,0,1,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0
Oak Ridge Police Department,1999,Tennessee,27309,TN0010300,182,236,47,241,323,80,103,128,245,12,11,249,174,29,1,0,0,35,1,13,1,10,150,5,29,4,16,3,12,7,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
Oak Ridge Police Department,1998,Tennessee,28058,TN0010300,301,249,51,238,363,71,120,81,281,12,13,269,150,38,1,0,0,33,3,19,4,26,115,12,48,6,21,3,11,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
