agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Cheatham County Sheriff's Office,2016,Tennessee,28113,TN0110000,82,195,58,143,192,53,23,400,74,0,8,179,11,7,0,1,2,188,2,87,5,21,22,3,11,15,11,2,8,31,0,4,0,0,0,1,0,0,4,0,0,0,9,0,0,0,0,0,0,0,1,0
Cheatham County Sheriff's Office,2015,Tennessee,28170,TN0110000,56,196,77,167,186,44,22,289,102,0,9,108,7,5,0,0,2,205,0,77,3,21,17,5,8,7,7,7,10,40,0,4,2,0,0,0,0,0,7,0,1,0,5,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2014,Tennessee,28014,TN0110000,79,245,71,174,220,65,40,154,193,0,10,92,11,7,0,1,0,128,0,99,2,11,17,5,15,7,2,14,21,48,0,6,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2013,Tennessee,27748,TN0110000,63,221,63,189,255,58,39,82,220,0,11,91,18,7,0,1,0,45,1,112,1,10,8,4,12,4,0,8,11,15,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2012,Tennessee,27869,TN0110000,72,265,66,152,202,58,41,96,192,0,6,90,14,5,0,1,1,53,1,115,1,12,15,1,7,6,2,2,17,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2011,Tennessee,27909,TN0110000,45,291,70,233,320,86,59,84,264,0,5,75,5,6,0,2,0,43,1,113,1,12,16,4,21,4,3,3,14,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2010,Tennessee,28171,TN0110000,52,266,57,208,290,74,93,64,199,0,9,76,7,1,0,0,0,35,4,104,1,14,25,1,19,3,10,6,12,10,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2009,Tennessee,28003,TN0110000,46,249,78,215,371,65,85,97,157,1,4,68,5,5,0,1,0,54,2,153,0,11,20,4,18,1,8,6,12,25,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2008,Tennessee,27812,TN0110000,46,241,59,116,357,71,65,57,177,0,4,75,10,6,0,0,0,33,0,169,2,5,17,2,4,3,6,1,11,33,0,1,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0
Cheatham County Sheriff's Office,2007,Tennessee,28420,TN0110000,35,254,82,154,259,83,27,47,153,1,5,101,6,2,1,0,0,26,0,107,4,1,7,1,7,0,10,1,8,11,0,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0
