agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Forsyth Township Police Department,2016,Michigan,6196,MI5284100,19,83,13,6,37,5,1,10,21,0,2,26,5,2,0,0,0,0,1,5,1,5,1,3,0,2,1,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2015,Michigan,6250,MI5284100,24,81,15,19,68,2,2,8,25,0,4,23,2,0,0,0,1,3,0,10,0,3,0,2,2,4,3,0,4,4,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2014,Michigan,6238,MI5284100,21,60,10,20,44,2,1,4,25,0,3,19,2,1,0,0,3,2,0,5,0,0,2,1,4,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2013,Michigan,6278,MI5284100,17,47,4,11,31,1,3,7,19,0,3,32,2,1,0,0,1,0,0,4,0,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2012,Michigan,6230,MI5284100,17,58,4,32,37,5,1,8,32,0,3,39,0,0,0,0,0,0,0,5,1,4,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2011,Michigan,6159,MI5284100,8,52,4,11,19,7,1,14,25,0,5,12,4,1,0,0,1,0,1,3,1,2,0,0,7,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2010,Michigan,4870,MI5284100,13,49,2,28,32,7,1,9,21,0,2,9,2,0,1,0,0,0,1,3,0,1,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2009,Michigan,4894,MI5284100,13,58,6,10,43,8,1,3,17,0,4,18,0,0,0,0,1,0,0,1,1,0,0,0,3,6,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2008,Michigan,4880,MI5284100,8,20,8,5,16,4,0,2,10,1,2,6,2,1,0,0,0,0,0,1,1,0,2,2,2,3,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forsyth Township Police Department,2007,Michigan,4855,MI5284100,5,40,3,14,27,6,3,3,20,0,2,10,1,0,0,0,0,0,0,3,0,1,0,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
