agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Cowan Police Department,2016,Tennessee,1698,TN0260300,6,13,4,7,7,2,0,4,1,0,1,9,1,0,0,0,0,2,0,18,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2015,Tennessee,1713,TN0260300,5,19,3,13,8,1,2,1,0,0,0,4,0,1,0,2,0,1,0,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2014,Tennessee,1712,TN0260300,2,12,7,1,8,2,0,3,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2013,Tennessee,1705,TN0260300,1,5,4,7,20,0,1,8,1,0,0,16,0,0,0,0,0,5,0,3,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2012,Tennessee,1744,TN0260300,1,9,4,5,14,1,0,10,6,0,0,9,0,0,0,0,0,5,0,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2011,Tennessee,1753,TN0260300,2,18,3,1,20,1,1,14,6,0,0,14,1,0,0,0,0,5,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2010,Tennessee,1705,TN0260300,6,20,0,4,18,0,1,11,11,1,0,18,0,0,2,1,0,6,0,8,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2009,Tennessee,1710,TN0260300,2,24,6,7,10,2,0,19,11,0,0,12,4,0,1,3,0,7,0,13,0,1,0,0,2,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2008,Tennessee,1736,TN0260300,8,25,4,14,12,8,5,14,10,0,2,13,0,0,1,1,0,9,0,11,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2007,Tennessee,1758,TN0260300,5,9,4,13,14,5,2,16,9,0,0,9,0,0,0,0,0,0,0,6,2,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cowan Police Department,2006,Tennessee,1778,TN0260300,3,27,6,5,12,6,2,26,2,0,0,12,0,0,1,1,0,13,0,14,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2005,Tennessee,1780,TN0260300,8,20,11,12,65,10,1,42,1,0,0,36,4,0,5,0,0,5,0,24,0,2,2,4,1,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2004,Tennessee,1775,TN0260300,1,22,10,18,26,3,2,4,5,0,0,18,3,0,0,0,0,0,0,18,0,1,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2003,Tennessee,1775,TN0260300,5,26,12,22,22,5,9,17,23,1,1,5,1,0,0,0,0,14,0,25,0,1,4,0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowan Police Department,2002,Tennessee,NA,TN0260300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cowan Police Department,2001,Tennessee,1786,TN0260300,6,7,23,11,23,1,1,17,8,0,1,6,0,0,0,0,0,3,0,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
