agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Orange Police Department,2016,Massachusetts,7615,MA0061900,0,41,15,28,33,6,0,9,54,0,6,5,9,3,0,0,0,0,1,8,1,0,6,1,8,1,16,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2015,Massachusetts,7683,MA0061900,0,46,11,43,35,1,0,12,38,0,4,10,14,2,0,0,0,0,0,3,1,2,2,1,3,2,9,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2014,Massachusetts,7737,MA0061900,0,43,17,67,65,4,0,5,55,0,2,10,29,2,0,0,0,0,0,9,0,9,1,3,0,1,7,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2013,Massachusetts,7818,MA0061900,1,52,17,52,47,4,0,18,61,0,4,14,42,3,0,0,0,0,0,3,1,3,4,4,2,6,10,0,0,4,0,9,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2012,Massachusetts,7934,MA0061900,0,54,15,64,82,4,0,5,70,0,2,17,10,3,1,1,0,0,0,4,0,1,3,1,4,5,13,0,1,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2011,Massachusetts,7887,MA0061900,0,66,27,112,70,6,0,10,80,0,4,12,1,2,2,1,1,0,0,10,0,7,6,1,5,8,12,0,0,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2010,Massachusetts,7614,MA0061900,0,53,16,60,84,8,0,14,70,0,3,24,15,3,0,0,0,0,0,9,1,3,4,0,2,6,4,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2009,Massachusetts,7915,MA0061900,0,52,18,59,82,5,0,18,76,0,2,17,14,3,0,0,0,1,0,10,1,0,6,2,3,3,9,0,1,11,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2008,Massachusetts,7831,MA0061900,0,82,18,94,129,6,0,34,63,0,3,22,15,2,0,0,2,0,0,20,1,6,3,0,7,3,17,0,0,9,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2007,Massachusetts,7762,MA0061900,0,74,29,73,112,8,0,23,101,0,2,24,11,4,3,0,0,0,0,18,0,6,6,1,3,3,13,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2006,Massachusetts,7713,MA0061900,0,61,30,84,117,18,0,23,65,0,2,31,12,1,1,3,1,1,0,16,0,6,7,3,5,6,13,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Police Department,2005,Massachusetts,7542,MA0061900,0,73,26,56,75,13,0,31,60,0,4,29,14,1,2,0,2,0,0,12,1,1,7,6,3,3,14,0,1,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
