agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Spirit Lake Police Department,2016,Iowa,5049,IA0300100,7,30,13,31,28,2,0,37,41,0,4,26,51,2,0,0,0,36,0,10,0,2,15,2,6,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2015,Iowa,4966,IA0300100,7,29,16,35,39,4,2,13,38,0,1,20,38,0,0,1,0,12,0,19,0,3,7,0,4,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2014,Iowa,4974,IA0300100,6,28,4,21,21,4,3,2,28,0,2,13,30,0,1,1,0,11,0,27,0,1,6,1,4,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2013,Iowa,4955,IA0300100,35,42,8,94,29,5,3,8,36,0,1,15,11,0,2,2,0,9,0,39,0,1,8,1,5,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2012,Iowa,4926,IA0300100,7,31,2,16,39,1,4,27,25,2,0,25,37,0,0,0,0,24,0,2,3,3,6,0,11,0,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2011,Iowa,4865,IA0300100,20,36,1,44,59,0,3,18,43,0,0,28,43,2,0,1,0,21,0,1,1,2,3,0,1,2,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2010,Iowa,4672,IA0300100,15,43,2,16,52,1,1,27,37,0,0,36,19,1,0,0,0,21,0,0,1,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2009,Iowa,4742,IA0300100,8,38,1,10,32,0,3,20,51,0,0,21,20,0,0,0,0,24,0,1,6,1,7,1,4,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2008,Iowa,4695,IA0300100,4,41,4,31,67,2,5,31,68,2,0,19,48,0,0,0,1,23,0,2,5,0,10,0,2,0,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2007,Iowa,4783,IA0300100,16,34,2,25,57,0,4,40,101,0,2,7,38,0,0,0,0,32,0,2,3,2,6,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2006,Iowa,4614,IA0300100,11,30,1,16,68,2,6,34,48,1,1,1,21,0,0,0,0,30,0,0,6,4,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2005,Iowa,4511,IA0300100,18,36,5,20,40,2,8,35,54,1,0,6,27,0,0,0,0,32,0,0,3,2,8,0,0,0,7,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2004,Iowa,4460,IA0300100,14,46,4,22,49,2,5,40,47,2,2,5,41,0,0,0,0,36,0,1,2,3,16,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2003,Iowa,4379,IA0300100,11,43,9,27,60,5,2,49,66,1,3,0,29,0,0,0,1,54,0,3,2,2,13,0,1,0,20,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,2002,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,2001,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,2000,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,1999,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,1998,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,1997,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,1996,Iowa,NA,IA0300100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirit Lake Police Department,1995,Iowa,4082,IA0300100,37,29,11,45,101,5,8,5,40,3,0,30,17,0,0,0,0,1,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,1994,Iowa,4013,IA0300100,35,0,0,33,70,13,20,3,40,1,0,34,14,0,0,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Lake Police Department,1993,Iowa,3992,IA0300100,23,26,15,33,66,8,9,8,43,2,0,35,34,0,0,0,0,1,0,2,0,2,9,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
