agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Southgate Police Department,2016,Michigan,29158,MI8275200,99,92,38,81,204,90,27,160,176,1,7,39,369,20,1,3,1,49,1,28,17,29,15,0,95,12,27,0,14,75,0,1,0,0,0,1,0,0,0,0,3,2,11,0,0,0,0,0,0,0,0,0
Southgate Police Department,2015,Michigan,29276,MI8275200,168,103,41,92,197,75,43,115,160,1,10,68,296,29,4,4,3,28,2,11,18,32,6,2,58,7,45,6,11,79,0,0,0,0,0,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0
Southgate Police Department,2014,Michigan,29365,MI8275200,126,108,44,99,222,84,16,172,163,1,10,79,338,19,8,4,2,44,1,10,17,40,14,1,52,12,27,0,5,43,0,0,0,0,0,2,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0
Southgate Police Department,2013,Michigan,29459,MI8275200,141,111,44,121,225,101,40,245,207,1,12,79,372,25,4,5,1,40,0,14,15,50,3,4,66,20,32,4,9,37,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
Southgate Police Department,2012,Michigan,29761,MI8275200,217,97,44,155,327,111,42,219,211,0,4,96,369,24,1,3,0,20,1,13,11,30,9,6,59,12,26,1,14,40,0,1,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0
Southgate Police Department,2011,Michigan,30024,MI8275200,290,97,43,126,281,127,37,156,227,2,5,76,245,16,2,3,1,17,0,3,11,18,10,4,55,11,36,1,14,35,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
Southgate Police Department,2010,Michigan,26575,MI8275200,219,97,30,215,273,120,38,124,272,3,7,89,176,20,2,9,4,11,1,5,16,15,7,7,48,12,27,0,10,28,0,2,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
Southgate Police Department,2009,Michigan,27455,MI8275200,233,117,54,112,399,84,19,148,264,3,3,62,231,19,6,8,4,12,0,7,10,14,16,11,59,8,29,3,11,23,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0
Southgate Police Department,2008,Michigan,28055,MI8275200,309,120,49,125,487,125,30,139,247,1,7,56,181,22,4,5,2,14,0,6,4,13,10,4,67,8,29,3,11,19,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
Southgate Police Department,2007,Michigan,29074,MI8275200,356,115,37,105,443,215,26,100,347,4,9,62,185,18,6,12,0,12,0,5,7,4,18,16,47,10,40,0,16,23,0,1,0,0,0,1,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0
Southgate Police Department,2006,Michigan,29498,MI8275200,288,150,66,125,465,157,21,84,350,1,8,49,195,32,9,14,1,20,0,1,16,7,14,14,41,10,33,0,11,32,0,2,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
Southgate Police Department,2005,Michigan,29943,MI8275200,366,132,56,161,472,222,20,95,362,3,8,66,171,27,8,15,1,15,0,4,20,13,24,10,34,13,41,0,12,30,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Southgate Police Department,2004,Michigan,30161,MI8275200,334,144,50,140,528,235,27,98,310,4,11,93,205,22,10,25,1,7,1,12,12,17,25,16,25,15,43,2,11,34,0,0,0,1,0,12,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
Southgate Police Department,2003,Michigan,30488,MI8275200,325,127,49,176,463,226,48,39,298,3,5,78,265,15,7,37,4,5,0,12,10,8,15,8,24,37,49,1,8,28,0,1,0,0,0,28,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Southgate Police Department,2002,Michigan,30476,MI8275200,295,118,39,151,460,129,53,65,307,0,5,109,243,15,17,17,1,9,1,15,14,10,8,6,31,26,31,1,10,28,0,3,0,1,0,4,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0
Southgate Police Department,2001,Michigan,30295,MI8275200,214,155,49,155,18,167,45,65,267,2,6,168,235,26,16,20,4,0,0,20,20,12,22,13,17,15,39,4,11,13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Southgate Police Department,2000,Michigan,0,MI8275200,186,230,53,117,482,161,47,55,244,7,7,217,165,22,10,7,2,3,0,39,24,13,12,19,25,30,42,1,6,6,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
