agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Hampton Police Department,2016,New Hampshire,15358,NH0083000,23,88,20,19,135,12,3,125,90,0,1,26,12,1,0,0,3,0,0,42,3,4,23,3,26,17,34,2,8,22,3,10,0,4,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
Hampton Police Department,2015,New Hampshire,15280,NH0083000,32,101,13,24,132,11,2,112,97,0,2,38,5,3,0,0,0,35,0,43,4,3,14,1,12,10,38,2,3,14,4,8,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2014,New Hampshire,15245,NH0083000,32,103,14,38,136,12,3,93,184,0,1,21,9,1,0,0,1,52,0,56,0,4,7,2,8,18,19,3,1,7,2,9,1,5,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
Hampton Police Department,2013,New Hampshire,15067,NH0083000,32,108,11,48,101,16,5,110,212,0,6,13,7,8,0,2,0,67,1,45,0,3,12,1,21,18,14,3,4,6,0,9,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2012,New Hampshire,15510,NH0083000,36,121,12,41,160,17,3,101,203,0,7,18,4,1,1,3,2,64,0,46,2,4,17,1,8,14,23,1,3,6,0,6,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2011,New Hampshire,14996,NH0083000,41,153,19,42,193,11,3,84,211,1,4,31,13,5,0,3,0,49,1,63,3,5,21,2,11,8,30,3,6,8,1,5,0,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Hampton Police Department,2010,New Hampshire,15270,NH0083000,6,146,10,53,192,16,2,71,283,0,2,11,15,4,0,0,0,56,0,69,0,3,25,2,12,9,10,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2009,New Hampshire,15412,NH0083000,7,158,8,69,238,24,2,92,302,0,7,9,21,6,0,0,1,64,0,55,0,6,31,1,20,17,26,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2008,New Hampshire,15443,NH0083000,0,176,12,37,236,12,0,103,268,0,9,16,17,8,0,0,0,48,0,55,0,6,24,1,5,16,23,2,11,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2007,New Hampshire,15493,NH0083000,0,155,6,56,265,23,0,90,248,0,3,4,28,2,0,0,0,62,0,56,0,3,41,3,20,14,23,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2006,New Hampshire,15508,NH0083000,0,152,9,47,315,11,0,80,288,0,2,10,10,9,0,0,1,42,0,41,0,7,34,4,18,11,28,3,6,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Hampton Police Department,2005,New Hampshire,15486,NH0083000,0,128,10,56,363,30,0,77,269,0,8,10,10,14,0,0,0,56,0,65,0,5,19,3,16,5,16,0,11,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2004,New Hampshire,15420,NH0083000,0,161,25,66,398,37,0,145,357,0,6,15,14,15,0,0,1,78,1,80,0,5,23,5,11,14,21,0,18,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2003,New Hampshire,15307,NH0083000,3,187,13,53,401,39,1,106,359,0,13,15,14,8,0,0,0,48,0,47,0,3,27,3,9,14,13,1,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
