agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Bremer County Sheriff's Office,2016,Iowa,14667,IA0090000,3,6,7,15,16,2,1,18,16,0,2,4,0,0,0,0,0,9,0,3,0,1,4,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2015,Iowa,14681,IA0090000,3,12,4,8,6,1,1,5,14,0,1,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2014,Iowa,14641,IA0090000,2,6,7,12,5,2,0,11,10,0,0,3,0,0,0,0,0,5,0,1,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2013,Iowa,14521,IA0090000,4,8,4,17,8,0,1,16,10,0,0,12,0,0,0,0,0,13,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2012,Iowa,14461,IA0090000,1,7,4,17,10,0,1,6,17,1,1,15,0,1,0,0,0,3,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2011,Iowa,14477,IA0090000,5,6,4,10,9,2,0,9,11,0,2,15,0,0,0,0,0,6,0,2,1,1,0,3,2,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2010,Iowa,14442,IA0090000,7,13,11,14,16,4,0,6,12,0,2,7,0,0,0,0,0,5,0,0,0,2,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2009,Iowa,14367,IA0090000,2,10,13,15,25,2,0,16,12,1,3,7,0,0,0,0,0,16,0,2,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2008,Iowa,14530,IA0090000,2,11,15,11,19,0,0,25,19,0,0,14,1,0,0,0,0,19,1,1,0,1,1,0,1,0,4,0,4,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2007,Iowa,14482,IA0090000,2,7,15,8,18,2,1,26,17,0,1,12,0,0,0,0,0,22,0,0,2,4,0,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2006,Iowa,14456,IA0090000,2,10,7,15,11,4,0,24,19,1,0,11,1,0,0,0,1,17,1,3,0,5,2,0,3,1,2,0,6,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2005,Iowa,14420,IA0090000,0,15,11,12,16,0,0,44,24,0,2,12,0,0,1,0,0,36,0,3,0,0,1,0,1,0,0,0,6,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2004,Iowa,14343,IA0090000,6,10,10,16,11,3,2,35,21,1,0,11,2,0,1,0,0,28,0,2,1,1,3,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2003,Iowa,14241,IA0090000,3,7,7,16,12,2,1,31,21,0,0,12,0,0,0,0,1,21,0,1,0,0,4,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2002,Iowa,14408,IA0090000,6,5,5,15,10,3,0,31,26,0,0,6,2,1,0,0,0,18,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bremer County Sheriff's Office,2001,Iowa,14342,IA0090000,6,16,3,8,27,1,1,9,26,0,1,4,1,0,0,0,0,10,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
