agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Marlboro Police Department,2016,Massachusetts,39899,MA0092800,88,210,121,90,271,25,2,29,320,0,10,38,45,8,2,3,2,0,0,71,8,7,20,2,48,17,67,2,16,76,0,10,0,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2015,Massachusetts,39897,MA0092800,91,220,104,63,271,21,0,51,342,0,12,47,43,14,2,2,1,0,0,89,3,15,27,0,40,13,64,2,20,81,3,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2014,Massachusetts,39748,MA0092800,63,252,98,102,298,30,0,71,420,0,19,38,86,8,1,3,0,0,0,108,5,11,32,3,29,19,76,5,15,61,1,6,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2013,Massachusetts,39531,MA0092800,87,232,105,124,292,32,1,108,408,0,8,61,81,18,3,7,8,0,0,115,4,9,28,2,35,20,74,1,23,43,1,2,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2012,Massachusetts,39241,MA0092800,100,266,87,114,286,41,0,47,390,0,12,34,53,7,1,3,6,0,0,119,5,14,41,4,37,28,68,4,23,38,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2011,Massachusetts,38734,MA0092800,117,295,134,131,332,37,0,55,424,0,11,55,71,11,3,6,9,10,0,148,3,23,28,2,38,24,88,0,23,46,0,2,0,3,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
Marlboro Police Department,2010,Massachusetts,38250,MA0092800,153,256,111,114,333,36,1,66,367,0,14,39,83,8,8,6,11,1,0,154,3,16,46,3,20,17,54,4,30,33,0,7,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2009,Massachusetts,38821,MA0092800,111,257,134,122,356,67,1,54,351,0,11,37,126,20,2,2,9,0,0,112,2,11,36,5,28,13,56,3,12,38,1,5,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2008,Massachusetts,38253,MA0092800,112,270,109,108,367,52,4,99,349,0,12,47,96,15,0,1,6,0,0,110,10,8,25,3,18,19,57,1,11,36,0,3,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Police Department,2007,Massachusetts,38227,MA0092800,169,175,14,109,274,45,0,32,163,6,4,35,78,10,6,1,1,0,0,40,12,0,5,1,58,0,11,0,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
