agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Pocatello Police Department,2016,Idaho,54462,ID0030200,207,548,146,311,281,144,67,470,328,2,17,247,365,15,0,3,5,353,2,52,8,80,83,7,51,12,71,5,19,34,0,4,1,0,0,1,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2015,Idaho,54286,ID0030200,259,531,146,345,362,108,29,393,441,0,17,202,275,6,2,5,5,267,1,41,18,77,42,8,64,12,57,3,16,14,0,8,1,1,0,0,0,0,8,0,1,0,14,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2014,Idaho,54360,ID0030200,111,433,100,270,171,73,22,293,403,0,12,161,222,6,1,2,0,222,0,12,10,24,19,5,33,4,29,4,10,31,0,4,1,0,0,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2013,Idaho,54935,ID0030200,330,520,133,277,494,87,57,273,552,3,19,253,266,30,1,3,2,226,0,34,20,49,80,7,64,4,46,4,16,63,1,4,0,2,0,0,0,0,8,0,1,1,7,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2012,Idaho,55182,ID0030200,263,661,96,258,610,52,36,293,536,4,11,168,204,23,1,13,2,245,1,43,20,49,45,4,43,7,29,8,8,25,0,7,0,0,0,0,0,0,12,0,5,0,3,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2011,Idaho,54855,ID0030200,305,902,90,266,688,76,33,228,763,0,16,84,270,6,1,35,3,200,3,30,3,34,29,5,42,17,7,3,15,4,0,7,0,0,0,0,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2010,Idaho,55215,ID0030200,365,830,88,299,863,70,47,223,616,0,26,144,212,7,0,16,2,199,1,19,13,52,55,5,62,17,9,2,22,14,0,2,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2009,Idaho,55272,ID0030200,378,879,104,264,872,67,93,185,356,1,33,288,201,12,1,3,1,158,2,33,23,50,36,11,57,17,29,4,18,22,0,6,2,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2008,Idaho,54946,ID0030200,330,740,115,267,824,69,121,172,407,1,36,286,217,12,1,0,5,145,1,44,18,91,27,11,63,17,24,3,22,20,0,7,0,1,0,2,0,0,8,0,1,0,10,0,0,0,0,0,0,0,0,0
Pocatello Police Department,2007,Idaho,54274,ID0030200,336,760,92,249,867,87,108,238,379,5,21,356,208,9,0,0,2,224,0,46,25,68,68,5,57,9,26,7,25,41,0,3,2,0,0,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0
