agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
West Feliciana Parish Sheriff's Office,2014,Louisiana,13667,LA0630000,0,51,15,13,49,5,0,14,66,3,0,2,2,1,0,0,1,0,0,40,2,7,2,1,9,0,0,0,2,19,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2013,Louisiana,13665,LA0630000,0,66,18,26,77,9,0,28,98,0,0,6,0,2,0,0,1,1,0,31,2,8,1,0,9,1,0,0,3,14,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2012,Louisiana,13805,LA0630000,4,45,25,26,69,2,0,13,112,0,6,1,2,0,0,0,1,3,0,42,1,5,3,0,3,3,0,0,6,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2011,Louisiana,13987,LA0630000,2,88,24,32,66,8,0,21,120,0,2,4,0,0,0,0,0,4,0,39,0,5,3,1,4,2,0,0,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2010,Louisiana,13640,LA0630000,1,72,28,54,57,9,0,21,105,1,2,3,0,4,0,0,0,2,2,27,0,5,0,1,4,3,0,4,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2009,Louisiana,13605,LA0630000,4,84,26,36,60,18,0,37,97,1,4,1,3,6,0,0,0,3,1,48,2,4,4,0,9,6,0,3,1,10,9,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2008,Louisiana,13660,LA0630000,4,68,44,31,68,16,0,58,79,0,4,3,2,2,0,0,2,5,1,47,0,6,3,1,17,1,1,4,3,14,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2007,Louisiana,13884,LA0630000,5,88,61,24,69,12,0,85,98,0,3,4,3,3,0,0,2,5,2,55,3,14,7,2,11,4,0,1,1,10,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2006,Louisiana,12864,LA0630000,4,77,52,25,61,7,0,42,97,1,6,3,0,4,0,0,2,3,2,49,2,10,6,1,5,2,1,3,2,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
West Feliciana Parish Sheriff's Office,2005,Louisiana,13499,LA0630000,8,88,61,50,83,18,0,47,92,0,3,3,6,8,0,0,3,3,2,46,0,10,7,3,4,5,1,3,2,7,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
