agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Fruitport Township Police Department,2016,Michigan,13879,MI6141200,27,74,9,22,96,12,3,73,103,0,4,46,321,8,0,0,2,2,1,39,11,13,8,3,43,8,22,1,2,7,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,6,2,0
Fruitport Township Police Department,2015,Michigan,1107,MI6141200,33,82,9,46,74,11,3,78,112,0,6,51,410,6,0,0,4,0,0,56,17,13,4,0,54,4,17,0,9,20,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2014,Michigan,1104,MI6141200,39,92,10,41,102,14,5,70,97,1,4,54,380,11,0,1,0,0,0,44,18,9,5,1,44,6,26,1,3,7,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2013,Michigan,1090,MI6141200,37,92,14,32,72,12,8,39,82,0,6,59,334,8,1,4,4,2,0,71,15,3,11,0,27,2,27,1,11,5,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2012,Michigan,1088,MI6141200,43,94,13,59,141,12,1,40,165,1,4,47,348,2,0,6,2,5,0,109,13,9,4,2,25,3,21,0,5,5,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2011,Michigan,1092,MI6141200,49,95,10,42,103,6,2,30,173,0,3,58,332,4,1,3,1,2,0,48,8,7,3,2,16,0,10,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2010,Michigan,1058,MI6141200,116,103,8,51,162,14,6,29,159,1,3,70,349,3,1,3,3,3,0,49,6,5,5,0,16,0,19,0,10,6,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2009,Michigan,1075,MI6141200,73,83,13,39,131,18,7,20,119,0,3,51,258,6,2,4,1,4,0,40,11,6,12,2,28,3,18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2008,Michigan,1075,MI6141200,60,74,6,34,146,9,5,14,138,1,2,36,263,7,1,7,0,2,0,27,12,2,10,0,20,2,17,0,11,3,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2007,Michigan,1080,MI6141200,75,115,19,45,181,15,6,20,237,0,6,32,353,8,2,7,2,0,0,35,14,7,8,1,27,2,13,0,9,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2006,Michigan,1084,MI6141200,82,110,17,66,195,14,4,14,237,2,2,53,280,5,1,15,3,2,0,34,22,5,7,0,30,1,19,0,7,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fruitport Township Police Department,2005,Michigan,1091,MI6141200,57,109,25,69,205,19,1,16,287,2,4,29,261,1,2,3,1,1,0,27,11,10,16,2,18,1,12,0,5,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
