agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
North Ogden Police Department,2016,Utah,18654,UT0290500,37,26,1,41,90,12,5,56,56,0,2,41,35,2,0,1,0,69,0,5,0,5,5,1,4,11,11,3,9,25,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2015,Utah,18373,UT0290500,79,17,2,25,92,12,2,77,71,0,5,12,40,2,0,1,0,63,0,33,0,11,3,1,14,3,8,3,15,12,0,5,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2014,Utah,18176,UT0290500,45,19,4,25,120,11,1,28,79,0,7,9,15,0,0,1,0,13,0,20,0,7,2,4,18,3,7,0,6,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2013,Utah,17915,UT0290500,74,28,1,26,121,8,3,26,77,0,6,14,20,0,0,1,0,9,0,19,0,7,2,0,12,1,11,0,5,4,0,3,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2012,Utah,17838,UT0290500,83,33,2,63,151,10,11,30,87,2,5,10,22,1,0,0,1,8,0,16,0,7,3,2,10,5,13,13,15,7,0,0,0,0,0,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2011,Utah,17692,UT0290500,55,34,1,35,216,5,2,22,85,1,5,27,13,0,0,0,0,11,0,23,1,15,4,1,11,5,18,2,11,8,1,2,0,0,0,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2010,Utah,17721,UT0290500,130,32,7,51,159,7,7,21,47,1,4,19,15,1,0,1,0,12,0,20,0,12,8,2,10,3,7,1,11,2,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2009,Utah,17897,UT0290500,89,28,2,47,137,7,5,19,66,2,4,33,20,1,0,3,0,10,1,21,0,10,9,0,5,1,5,1,7,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2008,Utah,17441,UT0290500,49,20,4,36,238,6,13,12,44,2,2,35,16,2,0,0,0,9,0,19,1,7,7,0,13,1,6,0,12,5,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2007,Utah,17050,UT0290500,63,23,1,39,196,8,13,21,36,0,4,49,13,0,0,2,1,11,0,22,0,7,5,1,6,1,8,2,16,2,0,3,1,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2006,Utah,17081,UT0290500,129,36,4,44,259,5,11,21,75,0,2,29,15,0,1,0,0,22,0,24,0,15,7,2,9,0,6,2,12,3,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2005,Utah,16878,UT0290500,52,24,1,46,196,13,5,27,108,0,1,14,13,0,0,3,0,22,0,16,0,6,15,0,6,3,6,1,17,1,0,1,0,1,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0
North Ogden Police Department,2004,Utah,16341,UT0290500,37,36,3,71,240,18,55,24,114,4,2,13,17,0,0,2,0,19,0,30,0,16,11,0,3,4,5,0,13,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
