agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Chanute Police Department,2016,Kansas,9279,KS0670100,39,70,13,46,90,6,4,40,66,0,4,52,19,3,9,0,0,36,0,20,0,3,8,4,6,5,8,5,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2015,Kansas,9341,KS0670100,35,110,27,68,118,18,7,48,86,0,8,40,10,3,0,0,3,47,0,42,0,9,11,6,6,2,26,5,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2014,Kansas,NA,KS0670100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chanute Police Department,2013,Kansas,9176,KS0670100,59,141,26,51,167,12,9,32,133,0,3,42,29,0,0,0,0,26,1,35,3,5,27,2,18,1,13,12,10,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2012,Kansas,9131,KS0670100,91,137,16,88,195,10,9,28,125,1,7,45,7,4,2,1,1,23,0,33,0,7,34,5,13,6,17,4,17,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2011,Kansas,9177,KS0670100,39,106,24,53,131,16,5,21,79,0,8,28,18,0,0,1,1,15,0,28,2,3,16,2,5,2,14,1,10,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2010,Kansas,8736,KS0670100,64,87,18,60,136,15,4,6,111,0,7,28,10,3,1,1,2,1,0,23,1,5,11,4,12,0,2,4,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2009,Kansas,8784,KS0670100,52,99,22,45,155,7,3,9,108,0,3,30,21,1,2,0,0,0,1,27,0,2,10,0,7,0,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2008,Kansas,8788,KS0670100,48,72,16,49,194,19,4,29,138,1,4,46,13,0,0,0,1,2,0,15,1,1,7,1,4,2,5,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2007,Kansas,8822,KS0670100,66,89,24,32,170,14,11,38,135,2,6,30,10,2,0,1,1,8,0,27,0,1,9,1,7,4,3,4,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2006,Kansas,9070,KS0670100,61,100,28,39,197,13,6,54,128,1,7,25,9,2,0,0,0,1,0,16,1,3,21,3,8,3,3,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2005,Kansas,9073,KS0670100,39,101,14,89,233,17,10,25,138,2,4,29,9,1,1,0,1,1,0,27,2,1,17,4,5,3,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2004,Kansas,9093,KS0670100,68,151,21,108,339,19,7,55,155,2,6,38,15,2,1,2,1,1,0,41,4,2,21,4,5,3,4,3,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2003,Kansas,9154,KS0670100,54,142,30,82,273,14,8,60,176,3,5,33,8,3,0,2,1,28,0,32,0,3,22,4,6,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2002,Kansas,9507,KS0670100,81,132,23,77,233,16,28,56,192,1,5,29,16,3,0,0,1,41,0,44,1,2,24,2,1,2,4,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanute Police Department,2001,Kansas,9433,KS0670100,47,141,26,71,230,17,17,36,212,2,3,35,11,2,0,0,1,29,0,47,2,4,18,2,4,1,0,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
