agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Benton County Sheriff's Office,2016,Tennessee,11942,TN0030000,23,33,8,62,25,9,0,44,42,0,0,54,0,0,0,0,1,44,1,1,1,6,0,0,3,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2015,Tennessee,11937,TN0030000,17,42,16,46,23,15,1,43,33,0,2,41,1,1,0,0,1,29,2,1,0,2,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2014,Tennessee,12105,TN0030000,9,31,7,44,29,14,3,38,38,0,2,42,0,1,0,0,1,26,1,1,0,1,1,1,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2013,Tennessee,12152,TN0030000,7,41,18,39,26,10,5,46,24,0,1,38,1,0,0,0,1,29,0,1,0,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2012,Tennessee,12407,TN0030000,10,73,19,58,50,16,3,80,54,0,1,34,0,1,0,0,1,44,0,2,1,3,1,1,5,2,2,1,1,1,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2011,Tennessee,12462,TN0030000,19,72,15,58,52,21,9,60,86,0,2,47,1,1,0,0,3,36,0,0,0,3,1,0,3,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2010,Tennessee,11889,TN0030000,24,93,23,66,52,11,13,70,77,0,1,69,0,0,0,0,2,29,1,0,0,7,3,2,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2009,Tennessee,12057,TN0030000,9,87,19,69,59,26,11,52,49,0,0,49,0,2,0,0,2,27,0,0,0,6,2,2,2,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2008,Tennessee,12052,TN0030000,16,80,15,36,44,16,11,45,67,0,0,49,0,0,0,0,2,32,0,2,1,2,2,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2007,Tennessee,12327,TN0030000,11,67,37,82,76,17,11,61,70,0,1,36,1,1,0,0,0,42,1,4,0,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2006,Tennessee,12367,TN0030000,11,69,21,124,85,30,19,89,120,2,1,21,0,1,0,0,0,53,0,8,0,14,4,1,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2005,Tennessee,12380,TN0030000,15,52,27,116,65,21,10,63,51,1,1,13,0,0,0,0,0,55,0,6,0,8,4,1,0,5,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Benton County Sheriff's Office,2004,Tennessee,12339,TN0030000,26,55,21,70,72,22,11,57,34,1,2,44,3,0,0,0,0,57,1,22,0,16,6,1,0,2,1,0,4,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
