agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
New Johnsonville Police Department,2016,Tennessee,1884,TN0430200,1,16,2,11,19,1,0,4,2,0,1,6,1,0,0,0,0,2,0,5,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2015,Tennessee,1878,TN0430200,4,12,1,2,10,0,1,8,4,1,1,10,4,0,0,2,0,5,0,2,1,0,2,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2014,Tennessee,1901,TN0430200,3,11,0,0,13,5,0,8,5,1,1,10,4,0,0,0,0,4,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2013,Tennessee,1899,TN0430200,3,8,5,4,15,1,1,5,5,0,0,11,1,0,0,0,0,1,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2012,Tennessee,1959,TN0430200,0,16,3,1,3,0,0,16,6,0,0,4,3,0,0,0,0,7,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2011,Tennessee,1969,TN0430200,2,7,1,0,1,0,1,9,6,0,0,3,0,0,0,1,0,3,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2010,Tennessee,1961,TN0430200,4,6,5,3,9,1,3,13,9,1,0,1,1,0,2,0,0,7,0,8,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2009,Tennessee,1959,TN0430200,1,9,3,8,15,0,0,9,9,0,0,1,1,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2008,Tennessee,NA,TN0430200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Johnsonville Police Department,2007,Tennessee,1993,TN0430200,5,24,3,15,19,4,3,51,31,1,0,9,1,0,0,1,0,25,0,5,1,1,2,1,0,0,5,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2006,Tennessee,1989,TN0430200,2,14,2,3,11,0,1,12,5,0,1,3,0,0,0,0,0,10,0,1,0,2,4,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2005,Tennessee,1977,TN0430200,2,18,6,12,17,1,1,7,10,0,0,6,3,2,0,0,0,3,0,2,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2004,Tennessee,1978,TN0430200,6,22,4,3,8,2,0,8,9,1,0,8,5,1,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2003,Tennessee,1962,TN0430200,6,14,2,12,9,2,2,8,2,0,0,9,2,1,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2002,Tennessee,1941,TN0430200,3,9,3,8,13,8,1,2,7,2,0,6,5,0,0,0,0,2,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2001,Tennessee,1922,TN0430200,7,5,5,8,26,5,0,5,15,1,0,5,1,0,0,0,0,5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Johnsonville Police Department,2000,Tennessee,0,TN0430200,5,12,6,9,20,1,2,23,22,0,0,12,4,1,0,0,0,12,0,5,0,5,8,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
